,subj,trial,block,date,stim,stim_order,reponse,rt,age,english,french,native_lang,sex,param_index,segment_time,pitch,stretch
30,5e2e147d047efa000c6b833d,7,0,2024-02-27T12:28:43.945Z,sounds\french\audio/french_564.wav,0,1,1084,36,5,2,English,m,2,0.2,32.53186734,0.52251513
31,5e2e147d047efa000c6b833d,7,0,2024-02-27T12:28:43.945Z,sounds\french\audio/french_564.wav,0,1,1084,36,5,2,English,m,3,0.25666667,60.20924512,1.40255579
32,5e2e147d047efa000c6b833d,8,0,2024-02-27T12:28:43.945Z,sounds\french\audio/french_11.wav,0,0,2568,36,5,2,English,m,0,0.0,-27.01625533,0.65463853
33,5e2e147d047efa000c6b833d,8,0,2024-02-27T12:28:43.945Z,sounds\french\audio/french_11.wav,0,0,2568,36,5,2,English,m,1,0.1,30.5454192,0.82547758
34,5e2e147d047efa000c6b833d,8,0,2024-02-27T12:28:43.945Z,sounds\french\audio/french_11.wav,0,0,2568,36,5,2,English,m,2,0.2,-10.3355652,1.18020414
35,5e2e147d047efa000c6b833d,8,0,2024-02-27T12:28:43.945Z,sounds\french\audio/french_11.wav,0,0,2568,36,5,2,English,m,3,0.25666667,-1.40658107,0.75245655
36,5e2e147d047efa000c6b833d,9,0,2024-02-27T12:28:43.945Z,sounds\french\audio/french_163.wav,0,0,2442,36,5,2,English,m,0,0.0,95.00435891,1.26837246
37,5e2e147d047efa000c6b833d,9,0,2024-02-27T12:28:43.945Z,sounds\french\audio/french_163.wav,0,0,2442,36,5,2,English,m,1,0.1,41.67922454,0.25754486
38,5e2e147d047efa000c6b833d,9,0,2024-02-27T12:28:43.945Z,sounds\french\audio/french_163.wav,0,0,2442,36,5,2,English,m,2,0.2,-79.43338234,1.96804031
39,5e2e147d047efa000c6b833d,9,0,2024-02-27T12:28:43.945Z,sounds\french\audio/french_163.wav,0,0,2442,36,5,2,English,m,3,0.25666667,-47.45672342,0.46721947
40,5e2e147d047efa000c6b833d,10,0,2024-02-27T12:28:43.945Z,sounds\french\audio/french_718.wav,0,0,1472,36,5,2,English,m,0,0.0,60.10154263,0.48894908
41,5e2e147d047efa000c6b833d,10,0,2024-02-27T12:28:43.945Z,sounds\french\audio/french_718.wav,0,0,1472,36,5,2,English,m,1,0.1,11.66591821,1.65193902
42,5e2e147d047efa000c6b833d,10,0,2024-02-27T12:28:43.945Z,sounds\french\audio/french_718.wav,0,0,1472,36,5,2,English,m,2,0.2,18.23831634,1.63024081
43,5e2e147d047efa000c6b833d,10,0,2024-02-27T12:28:43.945Z,sounds\french\audio/french_718.wav,0,0,1472,36,5,2,English,m,3,0.25666667,-0.86268038,0.33166429
44,5e2e147d047efa000c6b833d,11,0,2024-02-27T12:28:43.945Z,sounds\french\audio/french_561.wav,0,1,1085,36,5,2,English,m,0,0.0,43.72245453,1.14403907
45,5e2e147d047efa000c6b833d,11,0,2024-02-27T12:28:43.945Z,sounds\french\audio/french_561.wav,0,1,1085,36,5,2,English,m,1,0.1,-99.96065046,0.22103922
46,5e2e147d047efa000c6b833d,11,0,2024-02-27T12:28:43.945Z,sounds\french\audio/french_561.wav,0,1,1085,36,5,2,English,m,2,0.2,-79.74506532,0.12690813
47,5e2e147d047efa000c6b833d,11,0,2024-02-27T12:28:43.945Z,sounds\french\audio/french_561.wav,0,1,1085,36,5,2,English,m,3,0.25666667,3.19515671,1.47601923
48,5e2e147d047efa000c6b833d,12,0,2024-02-27T12:28:43.945Z,sounds\french\audio/french_646.wav,0,1,817,36,5,2,English,m,0,0.0,98.47808426,1.66300853
