subj,sex,age,language,english,french,native_lang,date,practice,block,trial,stim,pitch,stretch,response,rt
5,m,38,english,5,3,english,2024-02-13 17:59:28.521938,True,0,0,sounds\french\audio/french_815.wav,"[[  0.         -30.97778369]
 [  0.1        -10.3506413 ]
 [  0.2         61.86726268]
 [  0.25666667 -32.12586702]]","[[0.         1.45421986]
 [0.1        0.28044698]
 [0.2        1.88309962]
 [0.25666667 1.86356454]]",0,6.697
5,m,38,english,5,3,english,2024-02-13 17:59:28.521938,True,0,1,sounds\french\audio/french_47.wav,"[[  0.          85.02614504]
 [  0.1         79.4123752 ]
 [  0.2         52.99117024]
 [  0.25666667 -70.6267891 ]]","[[0.         1.30132326]
 [0.1        0.75427136]
 [0.2        0.35196824]
 [0.25666667 0.96175292]]",0,4.997
5,m,38,english,5,3,english,2024-02-13 17:59:28.521938,True,0,2,sounds\french\audio/french_37.wav,"[[  0.          74.40318054]
 [  0.1          1.61071593]
 [  0.2        -60.86815184]
 [  0.25666667  35.44737922]]","[[0.         1.78030803]
 [0.1        1.06555703]
 [0.2        0.67417333]
 [0.25666667 1.14925698]]",0,0.936
5,m,38,english,5,3,english,2024-02-13 17:59:28.521938,False,1,3,sounds\french\audio/french_389.wav,"[[  0.          69.62296415]
 [  0.1        -41.49433877]
 [  0.2        -65.025051  ]
 [  0.25666667  10.9117334 ]]","[[0.         1.67675408]
 [0.1        1.60540147]
 [0.2        0.45817867]
 [0.25666667 1.10562968]]",0,0.865
5,m,38,english,5,3,english,2024-02-13 17:59:28.521938,False,1,4,sounds\french\audio/french_814.wav,"[[  0.          83.0056253 ]
 [  0.1        -71.4586846 ]
 [  0.2         12.63844789]
 [  0.25666667  12.39326704]]","[[0.         1.4499936 ]
 [0.1        0.77595229]
 [0.2        0.21302651]
 [0.25666667 0.16177964]]",0,0.96
5,m,38,english,5,3,english,2024-02-13 17:59:28.521938,False,1,5,sounds\french\audio/french_507.wav,"[[  0.         -39.00130205]
 [  0.1          8.15448279]
 [  0.2        -39.88004764]
 [  0.25666667  66.54300966]]","[[0.         0.88980729]
 [0.1        1.12034654]
 [0.2        1.15006522]
 [0.25666667 1.10945683]]",1,1.063
5,m,38,english,5,3,english,2024-02-13 17:59:28.521938,False,1,6,sounds\french\audio/french_589.wav,"[[  0.         -25.33744833]
 [  0.1        -46.00092507]
 [  0.2        -35.85501424]
 [  0.25666667  61.35269907]]","[[0.         1.20649344]
 [0.1        0.60898863]
 [0.2        0.34188975]
 [0.25666667 1.06172305]]",0,1.424
5,m,38,english,5,3,english,2024-02-13 17:59:28.521938,False,1,7,sounds\french\audio/french_613.wav,"[[  0.         -39.45599103]
 [  0.1         37.73715393]
 [  0.2        -28.02237212]
 [  0.25666667 -24.74266242]]","[[0.         0.33894647]
 [0.1        0.28387009]
 [0.2        1.91952712]
 [0.25666667 0.2340562 ]]",1,0.79
5,m,38,english,5,3,english,2024-02-13 17:59:28.521938,False,1,8,sounds\french\audio/french_793.wav,"[[  0.          24.81509803]
 [  0.1        -63.66512484]
 [  0.2        -35.07665133]
 [  0.25666667  -2.30327069]]","[[0.         0.12690374]
 [0.1        0.60816637]
 [0.2        0.42682998]
 [0.25666667 0.74050477]]",0,2.481
5,m,38,english,5,3,english,2024-02-13 17:59:28.521938,False,1,9,sounds\french\audio/french_471.wav,"[[  0.          35.47460752]
 [  0.1        -49.00208302]
 [  0.2         47.17677121]
 [  0.25666667  64.34433074]]","[[0.         0.77553755]
 [0.1        1.38730058]
 [0.2        0.98156507]
 [0.25666667 0.66404961]]",1,1.042
5,m,38,english,5,3,english,2024-02-13 17:59:28.521938,False,1,10,sounds\french\audio/french_322.wav,"[[  0.          11.21723197]
 [  0.1         71.99064207]
 [  0.2        -70.2949895 ]
 [  0.25666667 -90.37135255]]","[[0.         0.46669198]
 [0.1        0.00506582]
 [0.2        0.23170645]
 [0.25666667 0.39597554]]",1,0.785
5,m,38,english,5,3,english,2024-02-13 17:59:28.521938,False,1,11,sounds\french\audio/french_538.wav,"[[  0.         -62.11881418]
 [  0.1        -49.1326041 ]
 [  0.2         11.48721962]
 [  0.25666667 -26.18142206]]","[[0.         0.72316351]
 [0.1        0.52652182]
 [0.2        0.30218135]
 [0.25666667 1.69243497]]",1,0.839
5,m,38,english,5,3,english,2024-02-13 17:59:28.521938,False,1,12,sounds\french\audio/french_890.wav,"[[  0.          17.48321345]
 [  0.1        -18.95749083]
 [  0.2          0.74707456]
 [  0.25666667  92.62024404]]","[[0.         1.85587598]
 [0.1        0.79262665]
 [0.2        0.19694232]
 [0.25666667 1.22282027]]",0,0.727
5,m,38,english,5,3,english,2024-02-13 17:59:28.521938,False,1,13,sounds\french\audio/french_150.wav,"[[  0.           8.70975457]
 [  0.1        -27.10460474]
 [  0.2        -81.59186784]
 [  0.25666667 -72.54184128]]","[[0.         0.6151883 ]
 [0.1        1.35739255]
 [0.2        1.42530839]
 [0.25666667 0.64697028]]",1,1.149
5,m,38,english,5,3,english,2024-02-13 17:59:28.521938,False,1,14,sounds\french\audio/french_415.wav,"[[  0.         -78.44301617]
 [  0.1         84.17180311]
 [  0.2         32.05176365]
 [  0.25666667   1.79049447]]","[[0.         1.61962555]
 [0.1        0.78674907]
 [0.2        0.83302444]
 [0.25666667 0.85177262]]",1,0.88
5,m,38,english,5,3,english,2024-02-13 17:59:28.521938,False,1,15,sounds\french\audio/french_797.wav,"[[ 0.         10.83398763]
 [ 0.1        29.96867406]
 [ 0.2        64.14464291]
 [ 0.25666667 10.44882606]]","[[0.         1.35681854]
 [0.1        1.57636752]
 [0.2        0.81932008]
 [0.25666667 0.26521499]]",1,0.854
5,m,38,english,5,3,english,2024-02-13 17:59:28.521938,False,1,16,sounds\french\audio/french_636.wav,"[[ 0.         79.1724471 ]
 [ 0.1        25.25700376]
 [ 0.2        72.37529148]
 [ 0.25666667 12.21946345]]","[[0.         0.8082817 ]
 [0.1        1.50975093]
 [0.2        0.99206968]
 [0.25666667 0.17038819]]",1,0.493
5,m,38,english,5,3,english,2024-02-13 17:59:28.521938,False,1,17,sounds\french\audio/french_926.wav,"[[  0.         -38.30420493]
 [  0.1        -97.26803886]
 [  0.2         55.3544282 ]
 [  0.25666667   8.78644418]]","[[0.         1.0266732 ]
 [0.1        0.03873156]
 [0.2        0.32593073]
 [0.25666667 0.80695306]]",1,0.998
5,m,38,english,5,3,english,2024-02-13 17:59:28.521938,False,1,18,sounds\french\audio/french_102.wav,"[[  0.         -35.05732124]
 [  0.1        -31.3998515 ]
 [  0.2         50.13452687]
 [  0.25666667  -7.4892707 ]]","[[0.         0.80503012]
 [0.1        0.92419399]
 [0.2        0.90539345]
 [0.25666667 1.70363197]]",1,0.541
5,m,38,english,5,3,english,2024-02-13 17:59:28.521938,False,1,19,sounds\french\audio/french_13.wav,"[[  0.         -32.13252367]
 [  0.1         70.64746455]
 [  0.2        -67.50971173]
 [  0.25666667  94.74832862]]","[[0.         0.96861247]
 [0.1        0.7552715 ]
 [0.2        1.7097775 ]
 [0.25666667 1.62121013]]",1,0.407
5,m,38,english,5,3,english,2024-02-13 17:59:28.521938,False,1,20,sounds\french\audio/french_608.wav,"[[  0.         -21.93815625]
 [  0.1         68.35071967]
 [  0.2        -10.44332041]
 [  0.25666667 -49.43801065]]","[[0.         0.80217517]
 [0.1        1.13802751]
 [0.2        0.09203458]
 [0.25666667 0.18129022]]",0,0.606
5,m,38,english,5,3,english,2024-02-13 17:59:28.521938,False,1,21,sounds\french\audio/french_237.wav,"[[  0.          -1.09426196]
 [  0.1        -48.49856075]
 [  0.2         36.42993093]
 [  0.25666667 -47.65767162]]","[[0.         0.40664609]
 [0.1        0.23529618]
 [0.2        0.05363011]
 [0.25666667 1.34950367]]",0,0.553
5,m,38,english,5,3,english,2024-02-13 17:59:28.521938,False,1,22,sounds\french\audio/french_935.wav,"[[  0.         -44.99349069]
 [  0.1        -36.99771552]
 [  0.2         73.94933819]
 [  0.25666667  99.03349287]]","[[0.         1.17032266]
 [0.1        1.41237049]
 [0.2        0.72245199]
 [0.25666667 1.64210213]]",1,0.284
5,m,38,english,5,3,english,2024-02-13 17:59:28.521938,False,1,23,sounds\french\audio/french_337.wav,"[[  0.         -97.64468947]
 [  0.1        -70.83087303]
 [  0.2        -48.67995381]
 [  0.25666667 -82.84031791]]","[[0.         0.15620351]
 [0.1        1.65716961]
 [0.2        0.82507575]
 [0.25666667 0.89595203]]",1,0.375
5,m,38,english,5,3,english,2024-02-13 17:59:28.521938,False,1,24,sounds\french\audio/french_1.wav,"[[  0.          91.87409443]
 [  0.1        -48.89112434]
 [  0.2         27.67932603]
 [  0.25666667  13.64945055]]","[[0.         0.51984737]
 [0.1        0.07214845]
 [0.2        1.75660136]
 [0.25666667 0.58315139]]",0,0.414
5,m,38,english,5,3,english,2024-02-13 17:59:28.521938,False,1,25,sounds\french\audio/french_919.wav,"[[  0.         -50.18617417]
 [  0.1        -24.76321709]
 [  0.2        -27.90521194]
 [  0.25666667  55.47311868]]","[[0.         1.92623259]
 [0.1        1.20800331]
 [0.2        0.01078602]
 [0.25666667 0.27796628]]",1,0.389
5,m,38,english,5,3,english,2024-02-13 17:59:28.521938,False,1,26,sounds\french\audio/french_421.wav,"[[  0.          97.07315942]
 [  0.1        -83.39673754]
 [  0.2         82.21564407]
 [  0.25666667  -4.22049535]]","[[0.         0.55056447]
 [0.1        1.15764891]
 [0.2        0.98396665]
 [0.25666667 0.77781273]]",0,1.697
5,m,38,english,5,3,english,2024-02-13 17:59:28.521938,False,1,27,sounds\french\audio/french_676.wav,"[[  0.          77.51634327]
 [  0.1        -98.7950763 ]
 [  0.2        -10.44477989]
 [  0.25666667   3.71960258]]","[[0.         0.52312795]
 [0.1        0.58996043]
 [0.2        1.89966038]
 [0.25666667 0.61903343]]",1,0.601
5,m,38,english,5,3,english,2024-02-13 17:59:28.521938,False,1,28,sounds\french\audio/french_380.wav,"[[  0.          24.49292531]
 [  0.1        -93.89933718]
 [  0.2        -85.93529796]
 [  0.25666667  58.85582409]]","[[0.         0.14533116]
 [0.1        1.07880785]
 [0.2        1.01737492]
 [0.25666667 1.87499145]]",1,0.695
5,m,38,english,5,3,english,2024-02-13 17:59:28.521938,False,1,29,sounds\french\audio/french_983.wav,"[[  0.         -14.13750987]
 [  0.1         89.20229744]
 [  0.2         38.93652685]
 [  0.25666667  37.63986889]]","[[0.         1.65765615]
 [0.1        0.32114998]
 [0.2        0.52368354]
 [0.25666667 1.60531686]]",0,0.678
5,m,38,english,5,3,english,2024-02-13 17:59:28.521938,False,1,30,sounds\french\audio/french_1000.wav,"[[  0.         -14.94486739]
 [  0.1         -3.70752284]
 [  0.2        -14.04083749]
 [  0.25666667 -29.27941665]]","[[0.         0.60674079]
 [0.1        0.18450848]
 [0.2        1.64475948]
 [0.25666667 0.26397745]]",0,0.536
