subj,sex,age,language,english,french,native_lang,date,practice,block,trial,stim,pitch,stretch,response,rt
8768944929,m,21,english,5,4,english,2024-02-01 10:32:41.968799,False,2,253,sounds\english\audio/english_743.wav,"[[  0.         -28.24983145]
 [  0.1         71.30498545]
 [  0.2        -89.00652632]
 [  0.3          3.43441779]
 [  0.32341667 -16.71659348]]","[[0.         1.42102626]
 [0.1        0.84283155]
 [0.2        0.82757129]
 [0.3        1.38808557]
 [0.32341667 0.28501565]]",0,0.352
8768944929,m,21,english,5,4,english,2024-02-01 10:32:41.968799,False,2,254,sounds\english\audio/english_709.wav,"[[  0.         -57.85840644]
 [  0.1         -9.03046344]
 [  0.2        -83.08592789]
 [  0.3        -30.28779026]
 [  0.32341667 -42.69418167]]","[[0.         1.64294201]
 [0.1        1.39808038]
 [0.2        1.46645034]
 [0.3        1.11724372]
 [0.32341667 0.30195694]]",0,1.055
8768944929,m,21,english,5,4,english,2024-02-01 10:32:41.968799,False,2,255,sounds\english\audio/english_391.wav,"[[  0.          67.64906061]
 [  0.1         79.28195584]
 [  0.2         62.27299227]
 [  0.3        -11.10764883]
 [  0.32341667  57.41338752]]","[[0.         0.41951577]
 [0.1        0.03526883]
 [0.2        0.81828659]
 [0.3        1.2900604 ]
 [0.32341667 1.95373865]]",1,0.341
8768944929,m,21,english,5,4,english,2024-02-01 10:32:41.968799,False,2,256,sounds\english\audio/english_326.wav,"[[  0.         -13.70476372]
 [  0.1         47.7156259 ]
 [  0.2         23.24839736]
 [  0.3         67.08212267]
 [  0.32341667  78.79356023]]","[[0.         1.64570887]
 [0.1        0.91266102]
 [0.2        0.36997562]
 [0.3        1.96258237]
 [0.32341667 1.01334204]]",0,0.092
8768944929,m,21,english,5,4,english,2024-02-01 10:32:41.968799,False,2,257,sounds\english\audio/english_516.wav,"[[  0.         -37.49134217]
 [  0.1         56.61653956]
 [  0.2         60.98574822]
 [  0.3         -0.52682824]
 [  0.32341667 -50.41932267]]","[[0.         0.47483782]
 [0.1        1.0523806 ]
 [0.2        0.59798137]
 [0.3        0.6957238 ]
 [0.32341667 1.76373844]]",0,0.295
8768944929,m,21,english,5,4,english,2024-02-01 10:32:41.968799,False,2,258,sounds\english\audio/english_328.wav,"[[  0.         -24.96515822]
 [  0.1         36.64267249]
 [  0.2        -93.60804347]
 [  0.3          9.86556644]
 [  0.32341667 -17.13685423]]","[[0.         0.68772771]
 [0.1        0.30369637]
 [0.2        1.16330199]
 [0.3        0.69001341]
 [0.32341667 0.54642887]]",0,0.27
8768944929,m,21,english,5,4,english,2024-02-01 10:32:41.968799,False,2,259,sounds\english\audio/english_948.wav,"[[  0.          12.28616187]
 [  0.1         33.44634687]
 [  0.2         98.80566767]
 [  0.3        -93.57044844]
 [  0.32341667 -51.09398555]]","[[0.         1.33435242]
 [0.1        1.33862855]
 [0.2        1.25876505]
 [0.3        1.87938727]
 [0.32341667 1.88731406]]",0,0.121
8768944929,m,21,english,5,4,english,2024-02-01 10:32:41.968799,False,2,260,sounds\english\audio/english_880.wav,"[[  0.           3.17154152]
 [  0.1        -74.02271749]
 [  0.2         46.15952764]
 [  0.3          4.14106927]
 [  0.32341667  26.36707366]]","[[0.         0.81183988]
 [0.1        1.44061269]
 [0.2        0.42884863]
 [0.3        1.93838261]
 [0.32341667 1.4503687 ]]",0,0.11
8768944929,m,21,english,5,4,english,2024-02-01 10:32:41.968799,False,2,261,sounds\english\audio/english_464.wav,"[[  0.          53.08614354]
 [  0.1         30.21863436]
 [  0.2        -72.79337117]
 [  0.3         91.0452741 ]
 [  0.32341667 -31.40181873]]","[[0.         0.76512863]
 [0.1        1.75958979]
 [0.2        0.91412587]
 [0.3        1.02089091]
 [0.32341667 1.37846458]]",1,0.206
8768944929,m,21,english,5,4,english,2024-02-01 10:32:41.968799,False,2,262,sounds\english\audio/english_716.wav,"[[  0.         -41.01159081]
 [  0.1        -51.78631031]
 [  0.2        -25.7252513 ]
 [  0.3         78.18950514]
 [  0.32341667 -26.78025651]]","[[0.         1.70683796]
 [0.1        1.57787804]
 [0.2        1.76538287]
 [0.3        1.34280163]
 [0.32341667 1.89346788]]",1,0.123
