,subj,trial,block,date,stim,stim_order,reponse,rt,age,english,french,native_lang,sex,param_index,segment_time,pitch,stretch
29,5e92178e8ee4fe54b65b7c39,5,0,2024-02-24T08:26:57.419Z,sounds\english\audio/english_807.wav,0,1,294,29,5,2,english,m,4,0.32341667,16.63983573,1.10343216
30,5e92178e8ee4fe54b65b7c39,6,0,2024-02-24T08:26:57.419Z,sounds\english\audio/english_415.wav,0,1,266,29,5,2,english,m,0,0.0,36.00223879,1.49199547
31,5e92178e8ee4fe54b65b7c39,6,0,2024-02-24T08:26:57.419Z,sounds\english\audio/english_415.wav,0,1,266,29,5,2,english,m,1,0.1,-82.63332374,1.79959711
32,5e92178e8ee4fe54b65b7c39,6,0,2024-02-24T08:26:57.419Z,sounds\english\audio/english_415.wav,0,1,266,29,5,2,english,m,2,0.2,57.55038703,0.64689267
33,5e92178e8ee4fe54b65b7c39,6,0,2024-02-24T08:26:57.419Z,sounds\english\audio/english_415.wav,0,1,266,29,5,2,english,m,3,0.3,-9.83064734,0.31881377
34,5e92178e8ee4fe54b65b7c39,6,0,2024-02-24T08:26:57.419Z,sounds\english\audio/english_415.wav,0,1,266,29,5,2,english,m,4,0.32341667,-29.78573939,0.18568486
35,5e92178e8ee4fe54b65b7c39,7,0,2024-02-24T08:26:57.419Z,sounds\english\audio/english_143.wav,0,1,2377,29,5,2,english,m,0,0.0,-40.90047407,0.05812512
36,5e92178e8ee4fe54b65b7c39,7,0,2024-02-24T08:26:57.419Z,sounds\english\audio/english_143.wav,0,1,2377,29,5,2,english,m,1,0.1,-35.35291254,0.81203879
37,5e92178e8ee4fe54b65b7c39,7,0,2024-02-24T08:26:57.419Z,sounds\english\audio/english_143.wav,0,1,2377,29,5,2,english,m,2,0.2,36.32983964,0.61124866
38,5e92178e8ee4fe54b65b7c39,7,0,2024-02-24T08:26:57.419Z,sounds\english\audio/english_143.wav,0,1,2377,29,5,2,english,m,3,0.3,-7.67980486,0.41683772
39,5e92178e8ee4fe54b65b7c39,7,0,2024-02-24T08:26:57.419Z,sounds\english\audio/english_143.wav,0,1,2377,29,5,2,english,m,4,0.32341667,-89.59854269,1.86697452
40,5e92178e8ee4fe54b65b7c39,8,0,2024-02-24T08:26:57.419Z,sounds\english\audio/english_895.wav,0,1,738,29,5,2,english,m,0,0.0,-36.05432491,1.57991636
41,5e92178e8ee4fe54b65b7c39,8,0,2024-02-24T08:26:57.419Z,sounds\english\audio/english_895.wav,0,1,738,29,5,2,english,m,1,0.1,0.27991529,1.29141926
42,5e92178e8ee4fe54b65b7c39,8,0,2024-02-24T08:26:57.419Z,sounds\english\audio/english_895.wav,0,1,738,29,5,2,english,m,2,0.2,-68.50060493,0.78617821
43,5e92178e8ee4fe54b65b7c39,8,0,2024-02-24T08:26:57.419Z,sounds\english\audio/english_895.wav,0,1,738,29,5,2,english,m,3,0.3,-65.34452755,0.53071912
44,5e92178e8ee4fe54b65b7c39,8,0,2024-02-24T08:26:57.419Z,sounds\english\audio/english_895.wav,0,1,738,29,5,2,english,m,4,0.32341667,44.30205494,1.44568828
45,5e92178e8ee4fe54b65b7c39,9,0,2024-02-24T08:26:57.419Z,sounds\english\audio/english_847.wav,0,1,372,29,5,2,english,m,0,0.0,76.45550118,0.38890762
