subj,sex,age,language,english,french,native_lang,date,practice,block,trial,stim,pitch,stretch,response,rt
8732112179,m,20,english,5,4,english,2024-01-30 13:04:55.138711,True,0,0,sounds\english\audio/english_56.wav,"[[  0.          47.39262259]
 [  0.1          8.89686315]
 [  0.2        -49.65570225]
 [  0.3         44.77904805]
 [  0.32341667 -94.65832844]]","[[0.         1.7837475 ]
 [0.1        1.39740624]
 [0.2        0.11209095]
 [0.3        1.4946119 ]
 [0.32341667 1.03498606]]",1,2.362
8732112179,m,20,english,5,4,english,2024-01-30 13:04:55.138711,True,0,1,sounds\english\audio/english_173.wav,"[[  0.          11.1251521 ]
 [  0.1         94.22411188]
 [  0.2         89.44753043]
 [  0.3         74.30769895]
 [  0.32341667 -37.47679669]]","[[0.         0.60172576]
 [0.1        0.44802145]
 [0.2        1.27552997]
 [0.3        1.09756939]
 [0.32341667 0.7907315 ]]",0,6.239
8732112179,m,20,english,5,4,english,2024-01-30 13:04:55.138711,True,0,2,sounds\english\audio/english_462.wav,"[[  0.         -35.73318704]
 [  0.1         -5.65949109]
 [  0.2        -49.47542688]
 [  0.3        -98.18570674]
 [  0.32341667 -16.34927785]]","[[0.         1.53267708]
 [0.1        1.98369384]
 [0.2        1.31270994]
 [0.3        1.26289606]
 [0.32341667 1.36496903]]",1,3.323
8732112179,m,20,english,5,4,english,2024-01-30 13:04:55.138711,False,1,3,sounds\english\audio/english_781.wav,"[[  0.          22.64916165]
 [  0.1          6.89582518]
 [  0.2        -79.07711894]
 [  0.3         66.534152  ]
 [  0.32341667  93.30494506]]","[[0.         0.31928057]
 [0.1        1.4040275 ]
 [0.2        0.86558079]
 [0.3        0.14510309]
 [0.32341667 0.79620595]]",1,1.33
8732112179,m,20,english,5,4,english,2024-01-30 13:04:55.138711,False,1,4,sounds\english\audio/english_852.wav,"[[  0.         -59.21906832]
 [  0.1          5.96662808]
 [  0.2         12.29830648]
 [  0.3        -98.20735767]
 [  0.32341667  -0.5186354 ]]","[[0.         1.76087743]
 [0.1        0.85304022]
 [0.2        0.5029047 ]
 [0.3        0.66544939]
 [0.32341667 0.26669214]]",1,2.119
8732112179,m,20,english,5,4,english,2024-01-30 13:04:55.138711,False,1,5,sounds\english\audio/english_234.wav,"[[  0.         -96.19421376]
 [  0.1         96.13097212]
 [  0.2        -68.61115628]
 [  0.3         58.3624958 ]
 [  0.32341667  60.51337125]]","[[0.         0.0948498 ]
 [0.1        1.36649532]
 [0.2        0.00312314]
 [0.3        0.01269103]
 [0.32341667 1.76377265]]",1,2.157
8732112179,m,20,english,5,4,english,2024-01-30 13:04:55.138711,False,1,6,sounds\english\audio/english_719.wav,"[[  0.         -32.14306232]
 [  0.1        -81.40439332]
 [  0.2        -20.1172293 ]
 [  0.3         67.63048238]
 [  0.32341667  50.83305788]]","[[0.         1.4431753 ]
 [0.1        0.46175707]
 [0.2        1.86886769]
 [0.3        0.67969247]
 [0.32341667 1.68151983]]",1,1.131
8732112179,m,20,english,5,4,english,2024-01-30 13:04:55.138711,False,1,7,sounds\english\audio/english_657.wav,"[[ 0.         30.03208284]
 [ 0.1        -5.57127058]
 [ 0.2         9.55793083]
 [ 0.3         3.39766504]
 [ 0.32341667 84.38659916]]","[[0.         1.42095662]
 [0.1        1.29790323]
 [0.2        0.51612643]
 [0.3        0.37671101]
 [0.32341667 1.20124021]]",1,1.147
8732112179,m,20,english,5,4,english,2024-01-30 13:04:55.138711,False,1,8,sounds\english\audio/english_5.wav,"[[  0.         -15.92383461]
 [  0.1        -20.01914587]
 [  0.2         40.70457056]
 [  0.3        -94.67131236]
 [  0.32341667 -88.33027294]]","[[0.         0.27445408]
 [0.1        0.54328549]
 [0.2        0.32172142]
 [0.3        1.15903644]
 [0.32341667 0.94870148]]",1,2.102
8732112179,m,20,english,5,4,english,2024-01-30 13:04:55.138711,False,1,9,sounds\english\audio/english_147.wav,"[[  0.         -14.37625717]
 [  0.1        -48.99147792]
 [  0.2        -76.025031  ]
 [  0.3         -4.271985  ]
 [  0.32341667  90.36670579]]","[[0.         1.08714974]
 [0.1        1.05600262]
 [0.2        0.62193731]
 [0.3        1.23272935]
 [0.32341667 0.90867663]]",1,1.054
8732112179,m,20,english,5,4,english,2024-01-30 13:04:55.138711,False,1,10,sounds\english\audio/english_416.wav,"[[  0.          26.92040942]
 [  0.1         32.98463782]
 [  0.2         94.30298269]
 [  0.3         71.4008894 ]
 [  0.32341667 -13.61584313]]","[[0.         0.66708871]
 [0.1        0.46140785]
 [0.2        0.4311344 ]
 [0.3        0.4522554 ]
 [0.32341667 0.23817019]]",1,1.565
8732112179,m,20,english,5,4,english,2024-01-30 13:04:55.138711,False,1,11,sounds\english\audio/english_186.wav,"[[  0.         -54.7664391 ]
 [  0.1         -8.4263529 ]
 [  0.2          6.22451559]
 [  0.3        -12.35671223]
 [  0.32341667  86.21839615]]","[[0.         1.87021502]
 [0.1        1.36390049]
 [0.2        1.69942617]
 [0.3        1.8066537 ]
 [0.32341667 1.2511354 ]]",1,0.658
8732112179,m,20,english,5,4,english,2024-01-30 13:04:55.138711,False,1,12,sounds\english\audio/english_188.wav,"[[  0.         -13.13088252]
 [  0.1         51.13663316]
 [  0.2        -80.18048506]
 [  0.3        -47.89773773]
 [  0.32341667  -7.0568118 ]]","[[0.         0.29227292]
 [0.1        1.25360943]
 [0.2        1.7916357 ]
 [0.3        0.58346705]
 [0.32341667 1.77612328]]",1,3.062
8732112179,m,20,english,5,4,english,2024-01-30 13:04:55.138711,False,1,13,sounds\english\audio/english_120.wav,"[[  0.          55.2306484 ]
 [  0.1         82.00530973]
 [  0.2         -5.84837635]
 [  0.3         66.20489525]
 [  0.32341667 -73.22302923]]","[[0.         0.43658612]
 [0.1        0.03999251]
 [0.2        0.80827096]
 [0.3        1.78669421]
 [0.32341667 1.04341795]]",1,1.7
8732112179,m,20,english,5,4,english,2024-01-30 13:04:55.138711,False,1,14,sounds\english\audio/english_952.wav,"[[  0.          64.91746033]
 [  0.1        -25.84234774]
 [  0.2         60.30097417]
 [  0.3        -98.0606555 ]
 [  0.32341667 -77.98984902]]","[[0.         1.00586425]
 [0.1        1.28790365]
 [0.2        1.6668124 ]
 [0.3        1.44616756]
 [0.32341667 0.15831209]]",1,1.6
8732112179,m,20,english,5,4,english,2024-01-30 13:04:55.138711,False,1,15,sounds\english\audio/english_451.wav,"[[  0.         -87.31297583]
 [  0.1        -44.51362963]
 [  0.2        -15.52945473]
 [  0.3         11.70886435]
 [  0.32341667  82.84342256]]","[[0.         0.44823779]
 [0.1        0.44678563]
 [0.2        1.69444841]
 [0.3        0.18586344]
 [0.32341667 0.9677256 ]]",1,1.767
8732112179,m,20,english,5,4,english,2024-01-30 13:04:55.138711,False,1,16,sounds\english\audio/english_480.wav,"[[  0.          -9.10453384]
 [  0.1         72.09708103]
 [  0.2        -73.7181862 ]
 [  0.3         18.73451671]
 [  0.32341667  83.35837597]]","[[0.         0.61491247]
 [0.1        1.35502449]
 [0.2        0.28674933]
 [0.3        0.14653082]
 [0.32341667 1.34653786]]",1,1.659
8732112179,m,20,english,5,4,english,2024-01-30 13:04:55.138711,False,1,17,sounds\english\audio/english_541.wav,"[[  0.         -20.13323906]
 [  0.1          2.48768759]
 [  0.2        -86.20966861]
 [  0.3         59.01445297]
 [  0.32341667  61.23853539]]","[[0.         0.51383156]
 [0.1        0.65082056]
 [0.2        0.48716137]
 [0.3        0.54905673]
 [0.32341667 1.76268899]]",1,1.102
8732112179,m,20,english,5,4,english,2024-01-30 13:04:55.138711,False,1,18,sounds\english\audio/english_503.wav,"[[  0.         -62.81458057]
 [  0.1         17.97702429]
 [  0.2         -8.2980926 ]
 [  0.3        -62.4217389 ]
 [  0.32341667  18.11027086]]","[[0.         1.15988152]
 [0.1        0.58853345]
 [0.2        1.29983279]
 [0.3        1.42406205]
 [0.32341667 0.84018378]]",1,1.753
8732112179,m,20,english,5,4,english,2024-01-30 13:04:55.138711,False,1,19,sounds\english\audio/english_288.wav,"[[  0.          35.15100251]
 [  0.1         49.55485069]
 [  0.2         28.604189  ]
 [  0.3         38.59633835]
 [  0.32341667 -98.9026904 ]]","[[0.         1.01330681]
 [0.1        0.90213232]
 [0.2        1.8181607 ]
 [0.3        1.82579698]
 [0.32341667 0.14571105]]",1,0.661
