subj,sex,age,language,english,french,native_lang,date,practice,block,trial,stim,pitch,stretch,response,rt
8782735929,f,25,english,5,3,english/french/other,2024-02-01 10:29:39.775433,False,2,253,sounds\english\audio/english_511.wav,"[[  0.         -54.05076571]
 [  0.1         58.21305336]
 [  0.2         93.28984864]
 [  0.3        -93.08437199]
 [  0.32341667  48.49476441]]","[[0.         1.68448531]
 [0.1        0.64957271]
 [0.2        1.47534814]
 [0.3        1.38615571]
 [0.32341667 0.71972648]]",1,6.479
8782735929,f,25,english,5,3,english/french/other,2024-02-01 10:29:39.775433,False,2,254,sounds\english\audio/english_526.wav,"[[  0.         -32.34532461]
 [  0.1        -46.6208459 ]
 [  0.2        -42.84927068]
 [  0.3          3.47643827]
 [  0.32341667  52.79087598]]","[[0.         0.924261  ]
 [0.1        0.25414499]
 [0.2        1.01925886]
 [0.3        0.65966822]
 [0.32341667 1.50872035]]",0,0.864
8782735929,f,25,english,5,3,english/french/other,2024-02-01 10:29:39.775433,False,2,255,sounds\english\audio/english_895.wav,"[[  0.         -36.05432491]
 [  0.1          0.27991529]
 [  0.2        -68.50060493]
 [  0.3        -65.34452755]
 [  0.32341667  44.30205494]]","[[0.         1.57991636]
 [0.1        1.29141926]
 [0.2        0.78617821]
 [0.3        0.53071912]
 [0.32341667 1.44568828]]",1,0.898
8782735929,f,25,english,5,3,english/french/other,2024-02-01 10:29:39.775433,False,2,256,sounds\english\audio/english_272.wav,"[[  0.          61.82030971]
 [  0.1          4.16580657]
 [  0.2        -53.2567432 ]
 [  0.3        -52.99830768]
 [  0.32341667 -92.9943793 ]]","[[0.         1.51341556]
 [0.1        0.43290826]
 [0.2        1.82734584]
 [0.3        0.22094446]
 [0.32341667 1.88040337]]",1,0.735
8782735929,f,25,english,5,3,english/french/other,2024-02-01 10:29:39.775433,False,2,257,sounds\english\audio/english_553.wav,"[[  0.         -18.85071283]
 [  0.1         56.72439372]
 [  0.2        -32.51510613]
 [  0.3        -81.56708954]
 [  0.32341667  42.80590219]]","[[0.         1.30647824]
 [0.1        1.55205535]
 [0.2        1.79127341]
 [0.3        0.1795284 ]
 [0.32341667 0.48805839]]",0,0.505
8782735929,f,25,english,5,3,english/french/other,2024-02-01 10:29:39.775433,False,2,258,sounds\english\audio/english_139.wav,"[[  0.          55.35526281]
 [  0.1        -66.48550036]
 [  0.2         21.45340352]
 [  0.3        -32.80413748]
 [  0.32341667 -77.32206638]]","[[0.         1.40478417]
 [0.1        1.12007301]
 [0.2        1.58559909]
 [0.3        1.13081383]
 [0.32341667 0.38560717]]",1,0.36
8782735929,f,25,english,5,3,english/french/other,2024-02-01 10:29:39.775433,False,2,259,sounds\english\audio/english_831.wav,"[[  0.          -7.33710711]
 [  0.1        -87.69782071]
 [  0.2         34.03975531]
 [  0.3         -2.18295653]
 [  0.32341667  20.908766  ]]","[[0.         1.53159971]
 [0.1        1.22669962]
 [0.2        0.70180407]
 [0.3        1.02244347]
 [0.32341667 1.06702443]]",0,0.485
8782735929,f,25,english,5,3,english/french/other,2024-02-01 10:29:39.775433,False,2,260,sounds\english\audio/english_648.wav,"[[  0.         -36.17742204]
 [  0.1         30.10697278]
 [  0.2        -67.31320052]
 [  0.3        -10.94597212]
 [  0.32341667  72.59648235]]","[[0.         0.57576188]
 [0.1        1.1310908 ]
 [0.2        1.67112441]
 [0.3        0.39641968]
 [0.32341667 1.93789316]]",1,0.254
8782735929,f,25,english,5,3,english/french/other,2024-02-01 10:29:39.775433,False,2,261,sounds\english\audio/english_432.wav,"[[  0.          34.04923955]
 [  0.1        -20.16773507]
 [  0.2         58.06800811]
 [  0.3         46.82268278]
 [  0.32341667  16.04458546]]","[[0.         0.51661687]
 [0.1        0.2259012 ]
 [0.2        1.98214485]
 [0.3        1.23025235]
 [0.32341667 1.72803009]]",1,0.477
8782735929,f,25,english,5,3,english/french/other,2024-02-01 10:29:39.775433,False,2,262,sounds\english\audio/english_570.wav,"[[  0.          79.72420881]
 [  0.1        -10.34227762]
 [  0.2         18.32754659]
 [  0.3         15.23919529]
 [  0.32341667 -28.05357781]]","[[0.         1.67561776]
 [0.1        1.50139893]
 [0.2        1.41834695]
 [0.3        1.12876239]
 [0.32341667 0.72546523]]",0,0.392
8782735929,f,25,english,5,3,english/french/other,2024-02-01 10:29:39.775433,False,2,263,sounds\english\audio/english_609.wav,"[[  0.          93.61263388]
 [  0.1         38.40290552]
 [  0.2        -21.94770243]
 [  0.3        -11.92302894]
 [  0.32341667  30.65806027]]","[[0.         0.51617504]
 [0.1        0.56544547]
 [0.2        0.43418402]
 [0.3        1.38818447]
 [0.32341667 1.36410066]]",1,1.862
8782735929,f,25,english,5,3,english/french/other,2024-02-01 10:29:39.775433,False,2,264,sounds\english\audio/english_244.wav,"[[  0.         -70.20374383]
 [  0.1         67.84882107]
 [  0.2          0.61676271]
 [  0.3        -96.58934439]
 [  0.32341667 -77.46985837]]","[[0.         1.65134166]
 [0.1        1.23738837]
 [0.2        0.90147553]
 [0.3        1.79293216]
 [0.32341667 1.15013727]]",0,0.32
8782735929,f,25,english,5,3,english/french/other,2024-02-01 10:29:39.775433,False,2,265,sounds\english\audio/english_364.wav,"[[  0.          19.50953027]
 [  0.1         48.44847612]
 [  0.2        -85.20645473]
 [  0.3         97.47454191]
 [  0.32341667 -45.42958463]]","[[0.         1.75500584]
 [0.1        1.3553812 ]
 [0.2        0.86672295]
 [0.3        1.42489128]
 [0.32341667 1.19673805]]",0,0.176
8782735929,f,25,english,5,3,english/french/other,2024-02-01 10:29:39.775433,False,2,266,sounds\english\audio/english_886.wav,"[[  0.          52.0334205 ]
 [  0.1        -34.60142464]
 [  0.2         77.69993065]
 [  0.3         29.08950905]
 [  0.32341667 -98.8324779 ]]","[[0.         0.43451348]
 [0.1        1.57387994]
 [0.2        1.05416836]
 [0.3        0.32554246]
 [0.32341667 1.85669509]]",1,1.553
8782735929,f,25,english,5,3,english/french/other,2024-02-01 10:29:39.775433,False,2,267,sounds\english\audio/english_715.wav,"[[  0.         -64.21420564]
 [  0.1         77.40813629]
 [  0.2        -98.26791609]
 [  0.3        -32.66334796]
 [  0.32341667  93.12500574]]","[[0.         1.80154013]
 [0.1        0.51096517]
 [0.2        0.49870215]
 [0.3        0.64344691]
 [0.32341667 1.17662216]]",1,1.351
