subj,sex,age,language,english,french,native_lang,date,practice,block,trial,stim,pitch,stretch,response,rt
2,f,31,english,5,3,english,2024-02-07 14:23:06.611782,False,2,303,sounds\english\audio/english_412.wav,"[[  0.          26.80121406]
 [  0.1         42.5524274 ]
 [  0.2         38.73121894]
 [  0.3         55.35824973]
 [  0.4        -87.34208499]
 [  0.5         91.77879658]
 [  0.6        -99.58264321]
 [  0.7         89.55239913]
 [  0.8        -28.13161571]
 [  0.9         19.27007549]
 [  1.          60.0301485 ]
 [  1.09391667  67.95145907]]","[[0.         1.83350646]
 [0.1        0.85761925]
 [0.2        0.81318793]
 [0.3        1.83972978]
 [0.4        0.56193469]
 [0.5        1.27086462]
 [0.6        1.22553346]
 [0.7        0.34439159]
 [0.8        1.78223109]
 [0.9        1.75477532]
 [1.         0.33667923]
 [1.09391667 1.7966079 ]]",0,4.807
2,f,31,english,5,3,english,2024-02-07 14:23:06.611782,False,2,304,sounds\english\audio/english_278.wav,"[[  0.         -96.72610313]
 [  0.1        -36.86809982]
 [  0.2        -84.24626192]
 [  0.3        -29.99363641]
 [  0.4         21.41897552]
 [  0.5        -73.7985343 ]
 [  0.6        -83.05174317]
 [  0.7        -43.48487906]
 [  0.8        -48.22741203]
 [  0.9        -30.73203826]
 [  1.          22.54361358]
 [  1.09391667 -65.2249662 ]]","[[0.         0.83439052]
 [0.1        1.21055498]
 [0.2        0.05488492]
 [0.3        1.47058347]
 [0.4        0.68142996]
 [0.5        0.65955027]
 [0.6        1.54634177]
 [0.7        1.03072417]
 [0.8        0.15769377]
 [0.9        0.79374536]
 [1.         0.9877131 ]
 [1.09391667 1.82414956]]",1,1.362
2,f,31,english,5,3,english,2024-02-07 14:23:06.611782,False,2,305,sounds\english\audio/english_217.wav,"[[  0.          49.03427647]
 [  0.1         55.51339481]
 [  0.2          8.85342812]
 [  0.3         38.54994366]
 [  0.4         -2.70833959]
 [  0.5         70.3938548 ]
 [  0.6          5.12480722]
 [  0.7        -74.03796069]
 [  0.8        -33.3486243 ]
 [  0.9        -40.28599149]
 [  1.          19.2288181 ]
 [  1.09391667  28.27107092]]","[[0.         0.32664973]
 [0.1        1.39032489]
 [0.2        0.17335256]
 [0.3        0.12434027]
 [0.4        1.97912601]
 [0.5        0.49508024]
 [0.6        1.41080808]
 [0.7        0.59237566]
 [0.8        0.51007366]
 [0.9        0.60232464]
 [1.         0.62471618]
 [1.09391667 0.07651966]]",1,0.503
2,f,31,english,5,3,english,2024-02-07 14:23:06.611782,False,2,306,sounds\english\audio/english_425.wav,"[[  0.          85.86099955]
 [  0.1        -74.24278906]
 [  0.2         66.63239561]
 [  0.3         48.1989772 ]
 [  0.4        -24.59174715]
 [  0.5        -13.08814226]
 [  0.6          3.3813436 ]
 [  0.7        -77.57885428]
 [  0.8         64.2992526 ]
 [  0.9        -69.82436983]
 [  1.         -17.74567454]
 [  1.09391667  34.86644748]]","[[0.         1.60253472]
 [0.1        1.17756514]
 [0.2        1.35741875]
 [0.3        1.41012003]
 [0.4        0.10488559]
 [0.5        1.84558303]
 [0.6        1.65169658]
 [0.7        0.99070069]
 [0.8        1.03905924]
 [0.9        1.4199326 ]
 [1.         1.83949921]
 [1.09391667 1.32096962]]",0,0.395
2,f,31,english,5,3,english,2024-02-07 14:23:06.611782,False,2,307,sounds\english\audio/english_955.wav,"[[  0.          38.31421616]
 [  0.1         -0.24395343]
 [  0.2        -30.85408012]
 [  0.3         73.34311783]
 [  0.4        -91.5837752 ]
 [  0.5         57.97712299]
 [  0.6          6.73272041]
 [  0.7         -3.5280389 ]
 [  0.8        -53.89604604]
 [  0.9         42.44442799]
 [  1.         -51.31943535]
 [  1.09391667 -10.15737525]]","[[0.         0.40317625]
 [0.1        1.41770308]
 [0.2        0.82154239]
 [0.3        1.53285595]
 [0.4        0.89318017]
 [0.5        1.16313419]
 [0.6        0.62969855]
 [0.7        1.12563056]
 [0.8        0.39704544]
 [0.9        0.50354627]
 [1.         0.66246368]
 [1.09391667 0.25441039]]",1,0.222
2,f,31,english,5,3,english,2024-02-07 14:23:06.611782,False,2,308,sounds\english\audio/english_882.wav,"[[  0.          -7.05979315]
 [  0.1         11.12287517]
 [  0.2         28.5672698 ]
 [  0.3         16.48717496]
 [  0.4          6.46389904]
 [  0.5        -33.62191601]
 [  0.6         24.95644847]
 [  0.7        -38.16076581]
 [  0.8        -79.20201093]
 [  0.9        -71.11539398]
 [  1.         -86.32031944]
 [  1.09391667 -43.4557724 ]]","[[0.         0.25493427]
 [0.1        1.40090196]
 [0.2        0.1131803 ]
 [0.3        1.17672005]
 [0.4        1.65791719]
 [0.5        1.48549593]
 [0.6        0.02678123]
 [0.7        0.84885904]
 [0.8        0.30029844]
 [0.9        0.49544308]
 [1.         0.41090122]
 [1.09391667 0.68463909]]",1,0.658
2,f,31,english,5,3,english,2024-02-07 14:23:06.611782,False,2,309,sounds\english\audio/english_367.wav,"[[  0.          40.69288354]
 [  0.1        -87.28554983]
 [  0.2        -64.50130746]
 [  0.3         65.0554957 ]
 [  0.4        -34.90387066]
 [  0.5         29.56597753]
 [  0.6         36.50215848]
 [  0.7        -55.69798386]
 [  0.8         12.84757482]
 [  0.9        -23.54866279]
 [  1.         -55.73647309]
 [  1.09391667  79.84600893]]","[[0.         1.09000391]
 [0.1        0.74880644]
 [0.2        0.58255578]
 [0.3        0.66468618]
 [0.4        1.54627645]
 [0.5        0.56660027]
 [0.6        0.69792946]
 [0.7        1.00541299]
 [0.8        0.65534854]
 [0.9        1.89531092]
 [1.         0.87598705]
 [1.09391667 1.75535151]]",0,0.587
2,f,31,english,5,3,english,2024-02-07 14:23:06.611782,False,2,310,sounds\english\audio/english_462.wav,"[[  0.          78.76621738]
 [  0.1         31.47495931]
 [  0.2        -13.74936046]
 [  0.3        -80.17251448]
 [  0.4        -78.67939132]
 [  0.5         43.51355655]
 [  0.6          3.64631971]
 [  0.7        -45.69022839]
 [  0.8        -12.47954209]
 [  0.9        -13.33411056]
 [  1.          14.72637348]
 [  1.09391667 -47.88617719]]","[[0.         0.83121963]
 [0.1        1.43506309]
 [0.2        0.97721307]
 [0.3        0.92562125]
 [0.4        0.04016866]
 [0.5        0.46288791]
 [0.6        1.76703425]
 [0.7        1.40353438]
 [0.8        0.01443424]
 [0.9        0.75223744]
 [1.         0.69611535]
 [1.09391667 0.81633503]]",0,1.241
2,f,31,english,5,3,english,2024-02-07 14:23:06.611782,False,2,311,sounds\english\audio/english_201.wav,"[[  0.          38.80737773]
 [  0.1        -19.59989916]
 [  0.2         66.60738163]
 [  0.3        -56.04483053]
 [  0.4         70.74519799]
 [  0.5        -47.08782515]
 [  0.6        -82.17312899]
 [  0.7          4.63557835]
 [  0.8         13.50311248]
 [  0.9         50.05274214]
 [  1.         -76.13616328]
 [  1.09391667   8.54722281]]","[[0.         0.9006916 ]
 [0.1        0.40577957]
 [0.2        0.32844259]
 [0.3        1.02628552]
 [0.4        1.24548515]
 [0.5        0.07505998]
 [0.6        0.1226459 ]
 [0.7        1.79532837]
 [0.8        1.69109423]
 [0.9        0.91883167]
 [1.         0.81807561]
 [1.09391667 1.88316121]]",1,2.719
2,f,31,english,5,3,english,2024-02-07 14:23:06.611782,False,2,312,sounds\english\audio/english_566.wav,"[[  0.         -62.56630806]
 [  0.1        -47.88948562]
 [  0.2         32.64151801]
 [  0.3        -32.06511913]
 [  0.4         93.60270043]
 [  0.5         26.08771786]
 [  0.6         -3.7007295 ]
 [  0.7         58.86956752]
 [  0.8        -75.73304048]
 [  0.9        -35.43253665]
 [  1.         -21.03744822]
 [  1.09391667 -19.58423429]]","[[0.         1.86832625]
 [0.1        0.16089863]
 [0.2        0.0444821 ]
 [0.3        1.57257602]
 [0.4        1.42885531]
 [0.5        1.38538324]
 [0.6        1.01058653]
 [0.7        0.52217054]
 [0.8        1.32659726]
 [0.9        0.88864926]
 [1.         1.19784945]
 [1.09391667 0.92748285]]",0,0.658
2,f,31,english,5,3,english,2024-02-07 14:23:06.611782,False,2,313,sounds\english\audio/english_897.wav,"[[  0.          91.54141142]
 [  0.1         20.06999674]
 [  0.2        -60.17862007]
 [  0.3         22.55775305]
 [  0.4        -29.18349392]
 [  0.5         -4.34715828]
 [  0.6          3.54639982]
 [  0.7         14.95981451]
 [  0.8         79.03500803]
 [  0.9         89.82097388]
 [  1.         -18.02507746]
 [  1.09391667 -21.60386418]]","[[0.         0.1445201 ]
 [0.1        1.86000345]
 [0.2        0.67850772]
 [0.3        0.042785  ]
 [0.4        0.33792534]
 [0.5        1.54286554]
 [0.6        1.41726271]
 [0.7        0.22962892]
 [0.8        0.98987379]
 [0.9        0.31366212]
 [1.         0.34929613]
 [1.09391667 1.95291291]]",1,0.22
2,f,31,english,5,3,english,2024-02-07 14:23:06.611782,False,2,314,sounds\english\audio/english_757.wav,"[[  0.          26.0154679 ]
 [  0.1        -81.78316815]
 [  0.2         24.8129191 ]
 [  0.3        -92.40862689]
 [  0.4         75.32531846]
 [  0.5        -66.35281637]
 [  0.6         -7.38230753]
 [  0.7         87.06226271]
 [  0.8         39.69275954]
 [  0.9        -78.28701329]
 [  1.         -77.31255291]
 [  1.09391667  70.90825389]]","[[0.         0.86626914]
 [0.1        1.8292062 ]
 [0.2        0.11166618]
 [0.3        1.6321581 ]
 [0.4        1.47340274]
 [0.5        0.8022413 ]
 [0.6        0.64841019]
 [0.7        0.78666377]
 [0.8        0.73828249]
 [0.9        1.08245488]
 [1.         1.44296588]
 [1.09391667 0.56236939]]",0,0.312
2,f,31,english,5,3,english,2024-02-07 14:23:06.611782,False,2,315,sounds\english\audio/english_242.wav,"[[  0.         -30.80596233]
 [  0.1         81.43519329]
 [  0.2          0.15400576]
 [  0.3        -28.81783402]
 [  0.4        -61.37671682]
 [  0.5         91.85520167]
 [  0.6        -31.54320731]
 [  0.7        -13.97670537]
 [  0.8         70.42044267]
 [  0.9        -90.04203145]
 [  1.         -39.83004077]
 [  1.09391667 -14.25442636]]","[[0.         1.80753385]
 [0.1        0.97833747]
 [0.2        1.3926845 ]
 [0.3        1.42545381]
 [0.4        0.1849233 ]
 [0.5        1.35548931]
 [0.6        1.15661389]
 [0.7        1.66148537]
 [0.8        1.4780344 ]
 [0.9        1.37692841]
 [1.         0.38948234]
 [1.09391667 1.25473686]]",0,0.139
