,subj,trial,block,date,stim,stim_order,reponse,rt,age,english,french,native_lang,sex,param_index,segment_time,pitch,stretch
29,5e29fd5f2bec3b065e9a729e,5,0,2024-02-27T12:17:40.975Z,sounds\english\audio/english_570.wav,0,0,939,46,5,5,français,f,4,0.32341667,-28.05357781,0.72546523
30,5e29fd5f2bec3b065e9a729e,6,0,2024-02-27T12:17:40.975Z,sounds\english\audio/english_695.wav,0,0,1403,46,5,5,français,f,0,0.0,-74.02191529,1.19534619
31,5e29fd5f2bec3b065e9a729e,6,0,2024-02-27T12:17:40.975Z,sounds\english\audio/english_695.wav,0,0,1403,46,5,5,français,f,1,0.1,54.28596986,0.93917139
32,5e29fd5f2bec3b065e9a729e,6,0,2024-02-27T12:17:40.975Z,sounds\english\audio/english_695.wav,0,0,1403,46,5,5,français,f,2,0.2,-13.22196683,0.1241488
33,5e29fd5f2bec3b065e9a729e,6,0,2024-02-27T12:17:40.975Z,sounds\english\audio/english_695.wav,0,0,1403,46,5,5,français,f,3,0.3,1.82272444,1.20091234
34,5e29fd5f2bec3b065e9a729e,6,0,2024-02-27T12:17:40.975Z,sounds\english\audio/english_695.wav,0,0,1403,46,5,5,français,f,4,0.32341667,-11.74905262,0.46222147
35,5e29fd5f2bec3b065e9a729e,7,0,2024-02-27T12:17:40.975Z,sounds\english\audio/english_211.wav,0,0,565,46,5,5,français,f,0,0.0,37.34807541,1.77380832
36,5e29fd5f2bec3b065e9a729e,7,0,2024-02-27T12:17:40.975Z,sounds\english\audio/english_211.wav,0,0,565,46,5,5,français,f,1,0.1,97.98979508,1.35747523
37,5e29fd5f2bec3b065e9a729e,7,0,2024-02-27T12:17:40.975Z,sounds\english\audio/english_211.wav,0,0,565,46,5,5,français,f,2,0.2,-20.02981109,1.74013371
38,5e29fd5f2bec3b065e9a729e,7,0,2024-02-27T12:17:40.975Z,sounds\english\audio/english_211.wav,0,0,565,46,5,5,français,f,3,0.3,-69.8116311,0.94808553
39,5e29fd5f2bec3b065e9a729e,7,0,2024-02-27T12:17:40.975Z,sounds\english\audio/english_211.wav,0,0,565,46,5,5,français,f,4,0.32341667,35.11126142,0.23094119
40,5e29fd5f2bec3b065e9a729e,8,0,2024-02-27T12:17:40.975Z,sounds\english\audio/english_7.wav,0,0,965,46,5,5,français,f,0,0.0,-21.06405819,1.08184232
41,5e29fd5f2bec3b065e9a729e,8,0,2024-02-27T12:17:40.975Z,sounds\english\audio/english_7.wav,0,0,965,46,5,5,français,f,1,0.1,52.71042782,0.36719269
42,5e29fd5f2bec3b065e9a729e,8,0,2024-02-27T12:17:40.975Z,sounds\english\audio/english_7.wav,0,0,965,46,5,5,français,f,2,0.2,-75.60464889,0.43185312
43,5e29fd5f2bec3b065e9a729e,8,0,2024-02-27T12:17:40.975Z,sounds\english\audio/english_7.wav,0,0,965,46,5,5,français,f,3,0.3,-40.56941306,0.01474265
44,5e29fd5f2bec3b065e9a729e,8,0,2024-02-27T12:17:40.975Z,sounds\english\audio/english_7.wav,0,0,965,46,5,5,français,f,4,0.32341667,63.70656894,0.90880476
45,5e29fd5f2bec3b065e9a729e,9,0,2024-02-27T12:17:40.975Z,sounds\english\audio/english_397.wav,0,0,640,46,5,5,français,f,0,0.0,89.67962381,0.42719638
46,5e29fd5f2bec3b065e9a729e,9,0,2024-02-27T12:17:40.975Z,sounds\english\audio/english_397.wav,0,0,640,46,5,5,français,f,1,0.1,-80.29722345,0.89466904
47,5e29fd5f2bec3b065e9a729e,9,0,2024-02-27T12:17:40.975Z,sounds\english\audio/english_397.wav,0,0,640,46,5,5,français,f,2,0.2,60.53564011,0.56174568
48,5e29fd5f2bec3b065e9a729e,9,0,2024-02-27T12:17:40.975Z,sounds\english\audio/english_397.wav,0,0,640,46,5,5,français,f,3,0.3,9.94565725,0.1553242
49,5e29fd5f2bec3b065e9a729e,9,0,2024-02-27T12:17:40.975Z,sounds\english\audio/english_397.wav,0,0,640,46,5,5,français,f,4,0.32341667,0.1319882,1.89079641
50,5e29fd5f2bec3b065e9a729e,10,0,2024-02-27T12:17:40.975Z,sounds\english\audio/english_641.wav,0,0,324,46,5,5,français,f,0,0.0,-90.88934322,1.28926835
51,5e29fd5f2bec3b065e9a729e,10,0,2024-02-27T12:17:40.975Z,sounds\english\audio/english_641.wav,0,0,324,46,5,5,français,f,1,0.1,13.36673253,0.02464493
52,5e29fd5f2bec3b065e9a729e,10,0,2024-02-27T12:17:40.975Z,sounds\english\audio/english_641.wav,0,0,324,46,5,5,français,f,2,0.2,-36.70414591,0.5505433
53,5e29fd5f2bec3b065e9a729e,10,0,2024-02-27T12:17:40.975Z,sounds\english\audio/english_641.wav,0,0,324,46,5,5,français,f,3,0.3,-4.62417375,0.52188675
54,5e29fd5f2bec3b065e9a729e,10,0,2024-02-27T12:17:40.975Z,sounds\english\audio/english_641.wav,0,0,324,46,5,5,français,f,4,0.32341667,15.34366305,0.01360039
55,5e29fd5f2bec3b065e9a729e,11,0,2024-02-27T12:17:40.975Z,sounds\english\audio/english_223.wav,0,1,804,46,5,5,français,f,0,0.0,-51.58222533,0.62889348
56,5e29fd5f2bec3b065e9a729e,11,0,2024-02-27T12:17:40.975Z,sounds\english\audio/english_223.wav,0,1,804,46,5,5,français,f,1,0.1,-36.02700064,1.73736573
57,5e29fd5f2bec3b065e9a729e,11,0,2024-02-27T12:17:40.975Z,sounds\english\audio/english_223.wav,0,1,804,46,5,5,français,f,2,0.2,-35.4915315,1.20130681
58,5e29fd5f2bec3b065e9a729e,11,0,2024-02-27T12:17:40.975Z,sounds\english\audio/english_223.wav,0,1,804,46,5,5,français,f,3,0.3,1.26892628,0.53176439
59,5e29fd5f2bec3b065e9a729e,11,0,2024-02-27T12:17:40.975Z,sounds\english\audio/english_223.wav,0,1,804,46,5,5,français,f,4,0.32341667,72.37143842,1.24562253
60,5e29fd5f2bec3b065e9a729e,12,0,2024-02-27T12:17:40.975Z,sounds\english\audio/english_697.wav,0,0,1505,46,5,5,français,f,0,0.0,34.8877197,0.10761674
61,5e29fd5f2bec3b065e9a729e,12,0,2024-02-27T12:17:40.975Z,sounds\english\audio/english_697.wav,0,0,1505,46,5,5,français,f,1,0.1,-0.0129750448,0.88035305
62,5e29fd5f2bec3b065e9a729e,12,0,2024-02-27T12:17:40.975Z,sounds\english\audio/english_697.wav,0,0,1505,46,5,5,français,f,2,0.2,48.8877829,0.12183403
63,5e29fd5f2bec3b065e9a729e,12,0,2024-02-27T12:17:40.975Z,sounds\english\audio/english_697.wav,0,0,1505,46,5,5,français,f,3,0.3,68.5745634,0.55306263
