subj,trial,block,date,stim,stim_order,response,rt,age,french,english,language,sex,param_index,segment,pitch,stretch
60eb21bd3807b3a1810ea180,63,1,2024-02-27T11:17:09.361Z,french_469.wav,0,poule,537,20,5,4,francias,f,2,0.2,-1.62228667,1.49863903
60eb21bd3807b3a1810ea180,63,1,2024-02-27T11:17:09.361Z,french_469.wav,0,poule,537,20,5,4,francias,f,3,0.3,48.75005327,1.41560569
60eb21bd3807b3a1810ea180,63,1,2024-02-27T11:17:09.361Z,french_469.wav,0,poule,537,20,5,4,francias,f,4,0.4,-26.14061485,1.39507228
60eb21bd3807b3a1810ea180,63,1,2024-02-27T11:17:09.361Z,french_469.wav,0,poule,537,20,5,4,francias,f,5,0.5,92.71891808,0.0638533
60eb21bd3807b3a1810ea180,63,1,2024-02-27T11:17:09.361Z,french_469.wav,0,poule,537,20,5,4,francias,f,6,0.6,-16.05969494,0.05359306
60eb21bd3807b3a1810ea180,63,1,2024-02-27T11:17:09.361Z,french_469.wav,0,poule,537,20,5,4,francias,f,7,0.7,-24.84536451,1.50590241
60eb21bd3807b3a1810ea180,63,1,2024-02-27T11:17:09.361Z,french_469.wav,0,poule,537,20,5,4,francias,f,8,0.8,45.28109884,1.38923205
60eb21bd3807b3a1810ea180,63,1,2024-02-27T11:17:09.361Z,french_469.wav,0,poule,537,20,5,4,francias,f,9,0.9,86.67333684,1.69756748
60eb21bd3807b3a1810ea180,63,1,2024-02-27T11:17:09.361Z,french_469.wav,0,poule,537,20,5,4,francias,f,10,1.0,-92.87325643,1.98155922
60eb21bd3807b3a1810ea180,63,1,2024-02-27T11:17:09.361Z,french_469.wav,0,poule,537,20,5,4,francias,f,11,1.1,4.17895767,1.36025463
60eb21bd3807b3a1810ea180,63,1,2024-02-27T11:17:09.361Z,french_469.wav,0,poule,537,20,5,4,francias,f,12,1.14141667,50.19046743,1.37929818
60eb21bd3807b3a1810ea180,64,1,2024-02-27T11:17:09.361Z,french_141.wav,0,pull,346,20,5,4,francias,f,0,0.0,50.77854553,0.77150913
60eb21bd3807b3a1810ea180,64,1,2024-02-27T11:17:09.361Z,french_141.wav,0,pull,346,20,5,4,francias,f,1,0.1,62.4846239,0.80042086
60eb21bd3807b3a1810ea180,64,1,2024-02-27T11:17:09.361Z,french_141.wav,0,pull,346,20,5,4,francias,f,2,0.2,53.33295606,1.34936636
60eb21bd3807b3a1810ea180,64,1,2024-02-27T11:17:09.361Z,french_141.wav,0,pull,346,20,5,4,francias,f,3,0.3,-52.02414926,0.44055471
60eb21bd3807b3a1810ea180,64,1,2024-02-27T11:17:09.361Z,french_141.wav,0,pull,346,20,5,4,francias,f,4,0.4,10.15219449,0.22220555
60eb21bd3807b3a1810ea180,64,1,2024-02-27T11:17:09.361Z,french_141.wav,0,pull,346,20,5,4,francias,f,5,0.5,-82.96237539,1.01088521
60eb21bd3807b3a1810ea180,64,1,2024-02-27T11:17:09.361Z,french_141.wav,0,pull,346,20,5,4,francias,f,6,0.6,56.83251075,1.2821399
60eb21bd3807b3a1810ea180,64,1,2024-02-27T11:17:09.361Z,french_141.wav,0,pull,346,20,5,4,francias,f,7,0.7,25.37878708,0.14022379
60eb21bd3807b3a1810ea180,64,1,2024-02-27T11:17:09.361Z,french_141.wav,0,pull,346,20,5,4,francias,f,8,0.8,-79.56203594,1.88106801
60eb21bd3807b3a1810ea180,64,1,2024-02-27T11:17:09.361Z,french_141.wav,0,pull,346,20,5,4,francias,f,9,0.9,-55.34997376,1.82863649
60eb21bd3807b3a1810ea180,64,1,2024-02-27T11:17:09.361Z,french_141.wav,0,pull,346,20,5,4,francias,f,10,1.0,-38.4333982,1.4626143
60eb21bd3807b3a1810ea180,64,1,2024-02-27T11:17:09.361Z,french_141.wav,0,pull,346,20,5,4,francias,f,11,1.1,-50.4363817,0.56183734
60eb21bd3807b3a1810ea180,64,1,2024-02-27T11:17:09.361Z,french_141.wav,0,pull,346,20,5,4,francias,f,12,1.14141667,30.17077865,1.2348867
60eb21bd3807b3a1810ea180,65,1,2024-02-27T11:17:09.361Z,french_470.wav,0,pull,225,20,5,4,francias,f,0,0.0,-35.19014481,1.94208233
60eb21bd3807b3a1810ea180,65,1,2024-02-27T11:17:09.361Z,french_470.wav,0,pull,225,20,5,4,francias,f,1,0.1,-11.1101007,1.24726807
60eb21bd3807b3a1810ea180,65,1,2024-02-27T11:17:09.361Z,french_470.wav,0,pull,225,20,5,4,francias,f,2,0.2,-73.86570158,1.04117415
60eb21bd3807b3a1810ea180,65,1,2024-02-27T11:17:09.361Z,french_470.wav,0,pull,225,20,5,4,francias,f,3,0.3,-1.44470238,1.14948121
60eb21bd3807b3a1810ea180,65,1,2024-02-27T11:17:09.361Z,french_470.wav,0,pull,225,20,5,4,francias,f,4,0.4,-96.07839084,0.66081228
60eb21bd3807b3a1810ea180,65,1,2024-02-27T11:17:09.361Z,french_470.wav,0,pull,225,20,5,4,francias,f,5,0.5,70.99649813,0.84071929
60eb21bd3807b3a1810ea180,65,1,2024-02-27T11:17:09.361Z,french_470.wav,0,pull,225,20,5,4,francias,f,6,0.6,55.77361877,1.10459164
60eb21bd3807b3a1810ea180,65,1,2024-02-27T11:17:09.361Z,french_470.wav,0,pull,225,20,5,4,francias,f,7,0.7,-22.19728159,0.42902866
60eb21bd3807b3a1810ea180,65,1,2024-02-27T11:17:09.361Z,french_470.wav,0,pull,225,20,5,4,francias,f,8,0.8,-72.44437958,1.72163831
60eb21bd3807b3a1810ea180,65,1,2024-02-27T11:17:09.361Z,french_470.wav,0,pull,225,20,5,4,francias,f,9,0.9,80.41886886,1.68101907
60eb21bd3807b3a1810ea180,65,1,2024-02-27T11:17:09.361Z,french_470.wav,0,pull,225,20,5,4,francias,f,10,1.0,-11.71477961,0.03811178
60eb21bd3807b3a1810ea180,65,1,2024-02-27T11:17:09.361Z,french_470.wav,0,pull,225,20,5,4,francias,f,11,1.1,-62.42849441,1.9717108
60eb21bd3807b3a1810ea180,65,1,2024-02-27T11:17:09.361Z,french_470.wav,0,pull,225,20,5,4,francias,f,12,1.14141667,98.36646491,0.38277799
60eb21bd3807b3a1810ea180,66,1,2024-02-27T11:17:09.361Z,french_895.wav,0,poule,144,20,5,4,francias,f,0,0.0,-82.61317698,0.72926476
60eb21bd3807b3a1810ea180,66,1,2024-02-27T11:17:09.361Z,french_895.wav,0,poule,144,20,5,4,francias,f,1,0.1,61.08514813,0.45997711
60eb21bd3807b3a1810ea180,66,1,2024-02-27T11:17:09.361Z,french_895.wav,0,poule,144,20,5,4,francias,f,2,0.2,81.60336348,1.06624038
60eb21bd3807b3a1810ea180,66,1,2024-02-27T11:17:09.361Z,french_895.wav,0,poule,144,20,5,4,francias,f,3,0.3,49.30047411,0.34123055
60eb21bd3807b3a1810ea180,66,1,2024-02-27T11:17:09.361Z,french_895.wav,0,poule,144,20,5,4,francias,f,4,0.4,20.19115982,1.31366912
60eb21bd3807b3a1810ea180,66,1,2024-02-27T11:17:09.361Z,french_895.wav,0,poule,144,20,5,4,francias,f,5,0.5,4.84484905,1.47334476
60eb21bd3807b3a1810ea180,66,1,2024-02-27T11:17:09.361Z,french_895.wav,0,poule,144,20,5,4,francias,f,6,0.6,-6.33725134,0.20442325
60eb21bd3807b3a1810ea180,66,1,2024-02-27T11:17:09.361Z,french_895.wav,0,poule,144,20,5,4,francias,f,7,0.7,-50.52881352,0.26254822
60eb21bd3807b3a1810ea180,66,1,2024-02-27T11:17:09.361Z,french_895.wav,0,poule,144,20,5,4,francias,f,8,0.8,18.84546957,1.49473913
60eb21bd3807b3a1810ea180,66,1,2024-02-27T11:17:09.361Z,french_895.wav,0,poule,144,20,5,4,francias,f,9,0.9,30.02670132,0.11252772
60eb21bd3807b3a1810ea180,66,1,2024-02-27T11:17:09.361Z,french_895.wav,0,poule,144,20,5,4,francias,f,10,1.0,-40.28568066,0.43349841
60eb21bd3807b3a1810ea180,66,1,2024-02-27T11:17:09.361Z,french_895.wav,0,poule,144,20,5,4,francias,f,11,1.1,-6.50062274,0.539272
60eb21bd3807b3a1810ea180,66,1,2024-02-27T11:17:09.361Z,french_895.wav,0,poule,144,20,5,4,francias,f,12,1.14141667,-45.625456,0.44528582
60eb21bd3807b3a1810ea180,67,1,2024-02-27T11:17:09.361Z,french_375.wav,0,poule,623,20,5,4,francias,f,0,0.0,31.10986402,0.17189217
60eb21bd3807b3a1810ea180,67,1,2024-02-27T11:17:09.361Z,french_375.wav,0,poule,623,20,5,4,francias,f,1,0.1,-64.41627884,0.94028887
60eb21bd3807b3a1810ea180,67,1,2024-02-27T11:17:09.361Z,french_375.wav,0,poule,623,20,5,4,francias,f,2,0.2,-43.97758131,0.78583956
60eb21bd3807b3a1810ea180,67,1,2024-02-27T11:17:09.361Z,french_375.wav,0,poule,623,20,5,4,francias,f,3,0.3,3.5016032,0.68692804
60eb21bd3807b3a1810ea180,67,1,2024-02-27T11:17:09.361Z,french_375.wav,0,poule,623,20,5,4,francias,f,4,0.4,-62.10092202,1.2060681
60eb21bd3807b3a1810ea180,67,1,2024-02-27T11:17:09.361Z,french_375.wav,0,poule,623,20,5,4,francias,f,5,0.5,4.57148994,1.35623391
60eb21bd3807b3a1810ea180,67,1,2024-02-27T11:17:09.361Z,french_375.wav,0,poule,623,20,5,4,francias,f,6,0.6,-39.23521385,1.63276043
60eb21bd3807b3a1810ea180,67,1,2024-02-27T11:17:09.361Z,french_375.wav,0,poule,623,20,5,4,francias,f,7,0.7,-83.18001871,0.56752426
60eb21bd3807b3a1810ea180,67,1,2024-02-27T11:17:09.361Z,french_375.wav,0,poule,623,20,5,4,francias,f,8,0.8,68.29182649,1.48970374
60eb21bd3807b3a1810ea180,67,1,2024-02-27T11:17:09.361Z,french_375.wav,0,poule,623,20,5,4,francias,f,9,0.9,2.09327012,0.60983572
60eb21bd3807b3a1810ea180,67,1,2024-02-27T11:17:09.361Z,french_375.wav,0,poule,623,20,5,4,francias,f,10,1.0,79.13559059,0.91295212
60eb21bd3807b3a1810ea180,67,1,2024-02-27T11:17:09.361Z,french_375.wav,0,poule,623,20,5,4,francias,f,11,1.1,78.47171785,0.92165738
60eb21bd3807b3a1810ea180,67,1,2024-02-27T11:17:09.361Z,french_375.wav,0,poule,623,20,5,4,francias,f,12,1.14141667,-28.42503843,0.42144788
60eb21bd3807b3a1810ea180,68,1,2024-02-27T11:17:09.361Z,french_126.wav,0,poule,1540,20,5,4,francias,f,0,0.0,-47.50319365,1.7258072
60eb21bd3807b3a1810ea180,68,1,2024-02-27T11:17:09.361Z,french_126.wav,0,poule,1540,20,5,4,francias,f,1,0.1,7.1744106,1.03228838
60eb21bd3807b3a1810ea180,68,1,2024-02-27T11:17:09.361Z,french_126.wav,0,poule,1540,20,5,4,francias,f,2,0.2,-57.32327794,0.24012817
60eb21bd3807b3a1810ea180,68,1,2024-02-27T11:17:09.361Z,french_126.wav,0,poule,1540,20,5,4,francias,f,3,0.3,31.39211364,0.38913186
60eb21bd3807b3a1810ea180,68,1,2024-02-27T11:17:09.361Z,french_126.wav,0,poule,1540,20,5,4,francias,f,4,0.4,53.99094674,0.22087612
60eb21bd3807b3a1810ea180,68,1,2024-02-27T11:17:09.361Z,french_126.wav,0,poule,1540,20,5,4,francias,f,5,0.5,-26.25701214,1.50069545
60eb21bd3807b3a1810ea180,68,1,2024-02-27T11:17:09.361Z,french_126.wav,0,poule,1540,20,5,4,francias,f,6,0.6,-77.34266557,1.97351318
60eb21bd3807b3a1810ea180,68,1,2024-02-27T11:17:09.361Z,french_126.wav,0,poule,1540,20,5,4,francias,f,7,0.7,-34.04180886,1.74293994
60eb21bd3807b3a1810ea180,68,1,2024-02-27T11:17:09.361Z,french_126.wav,0,poule,1540,20,5,4,francias,f,8,0.8,86.39853896,0.68176609
60eb21bd3807b3a1810ea180,68,1,2024-02-27T11:17:09.361Z,french_126.wav,0,poule,1540,20,5,4,francias,f,9,0.9,86.34329163,0.61357482
60eb21bd3807b3a1810ea180,68,1,2024-02-27T11:17:09.361Z,french_126.wav,0,poule,1540,20,5,4,francias,f,10,1.0,-48.32443869,1.25399236
60eb21bd3807b3a1810ea180,68,1,2024-02-27T11:17:09.361Z,french_126.wav,0,poule,1540,20,5,4,francias,f,11,1.1,-43.96297419,1.03394671
60eb21bd3807b3a1810ea180,68,1,2024-02-27T11:17:09.361Z,french_126.wav,0,poule,1540,20,5,4,francias,f,12,1.14141667,18.70995966,0.12686828
60eb21bd3807b3a1810ea180,69,1,2024-02-27T11:17:09.361Z,french_762.wav,0,pull,11,20,5,4,francias,f,0,0.0,-58.12229052,0.21129852
60eb21bd3807b3a1810ea180,69,1,2024-02-27T11:17:09.361Z,french_762.wav,0,pull,11,20,5,4,francias,f,1,0.1,-14.77350677,0.91239865
60eb21bd3807b3a1810ea180,69,1,2024-02-27T11:17:09.361Z,french_762.wav,0,pull,11,20,5,4,francias,f,2,0.2,54.6713271,1.23280243
60eb21bd3807b3a1810ea180,69,1,2024-02-27T11:17:09.361Z,french_762.wav,0,pull,11,20,5,4,francias,f,3,0.3,-40.90961907,1.70520871
60eb21bd3807b3a1810ea180,69,1,2024-02-27T11:17:09.361Z,french_762.wav,0,pull,11,20,5,4,francias,f,4,0.4,-58.09703168,1.68630109
60eb21bd3807b3a1810ea180,69,1,2024-02-27T11:17:09.361Z,french_762.wav,0,pull,11,20,5,4,francias,f,5,0.5,69.97242743,1.73739259
60eb21bd3807b3a1810ea180,69,1,2024-02-27T11:17:09.361Z,french_762.wav,0,pull,11,20,5,4,francias,f,6,0.6,16.84172576,1.78407027
60eb21bd3807b3a1810ea180,69,1,2024-02-27T11:17:09.361Z,french_762.wav,0,pull,11,20,5,4,francias,f,7,0.7,75.48068622,1.90214956
60eb21bd3807b3a1810ea180,69,1,2024-02-27T11:17:09.361Z,french_762.wav,0,pull,11,20,5,4,francias,f,8,0.8,-58.94157604,1.23208501
60eb21bd3807b3a1810ea180,69,1,2024-02-27T11:17:09.361Z,french_762.wav,0,pull,11,20,5,4,francias,f,9,0.9,44.93279187,1.10717751
60eb21bd3807b3a1810ea180,69,1,2024-02-27T11:17:09.361Z,french_762.wav,0,pull,11,20,5,4,francias,f,10,1.0,-70.94196175,1.38101187
60eb21bd3807b3a1810ea180,69,1,2024-02-27T11:17:09.361Z,french_762.wav,0,pull,11,20,5,4,francias,f,11,1.1,-49.70042392,1.55049932
60eb21bd3807b3a1810ea180,69,1,2024-02-27T11:17:09.361Z,french_762.wav,0,pull,11,20,5,4,francias,f,12,1.14141667,20.69121196,0.62647488
60eb21bd3807b3a1810ea180,70,1,2024-02-27T11:17:09.361Z,french_735.wav,0,poule,595,20,5,4,francias,f,0,0.0,60.52400958,1.5599289
60eb21bd3807b3a1810ea180,70,1,2024-02-27T11:17:09.361Z,french_735.wav,0,poule,595,20,5,4,francias,f,1,0.1,-17.91600836,0.29111111
60eb21bd3807b3a1810ea180,70,1,2024-02-27T11:17:09.361Z,french_735.wav,0,poule,595,20,5,4,francias,f,2,0.2,-46.91299441,0.33864527
60eb21bd3807b3a1810ea180,70,1,2024-02-27T11:17:09.361Z,french_735.wav,0,poule,595,20,5,4,francias,f,3,0.3,-30.29267527,1.13979288
60eb21bd3807b3a1810ea180,70,1,2024-02-27T11:17:09.361Z,french_735.wav,0,poule,595,20,5,4,francias,f,4,0.4,83.45572609,1.3417947
60eb21bd3807b3a1810ea180,70,1,2024-02-27T11:17:09.361Z,french_735.wav,0,poule,595,20,5,4,francias,f,5,0.5,18.59891183,0.20120288
60eb21bd3807b3a1810ea180,70,1,2024-02-27T11:17:09.361Z,french_735.wav,0,poule,595,20,5,4,francias,f,6,0.6,-0.20062731,0.67247106
60eb21bd3807b3a1810ea180,70,1,2024-02-27T11:17:09.361Z,french_735.wav,0,poule,595,20,5,4,francias,f,7,0.7,57.94821105,1.77306787
60eb21bd3807b3a1810ea180,70,1,2024-02-27T11:17:09.361Z,french_735.wav,0,poule,595,20,5,4,francias,f,8,0.8,-62.87783799,0.23048887
60eb21bd3807b3a1810ea180,70,1,2024-02-27T11:17:09.361Z,french_735.wav,0,poule,595,20,5,4,francias,f,9,0.9,58.4025126,1.53469278
60eb21bd3807b3a1810ea180,70,1,2024-02-27T11:17:09.361Z,french_735.wav,0,poule,595,20,5,4,francias,f,10,1.0,41.21120949,1.04962427
60eb21bd3807b3a1810ea180,70,1,2024-02-27T11:17:09.361Z,french_735.wav,0,poule,595,20,5,4,francias,f,11,1.1,-35.08644508,1.07883208
60eb21bd3807b3a1810ea180,70,1,2024-02-27T11:17:09.361Z,french_735.wav,0,poule,595,20,5,4,francias,f,12,1.14141667,70.16707056,0.16131969
60eb21bd3807b3a1810ea180,71,1,2024-02-27T11:17:09.361Z,french_337.wav,0,pull,272,20,5,4,francias,f,0,0.0,-54.36724897,1.61515364
60eb21bd3807b3a1810ea180,71,1,2024-02-27T11:17:09.361Z,french_337.wav,0,pull,272,20,5,4,francias,f,1,0.1,47.20909077,1.4185112
60eb21bd3807b3a1810ea180,71,1,2024-02-27T11:17:09.361Z,french_337.wav,0,pull,272,20,5,4,francias,f,2,0.2,-38.31746159,0.32887669
60eb21bd3807b3a1810ea180,71,1,2024-02-27T11:17:09.361Z,french_337.wav,0,pull,272,20,5,4,francias,f,3,0.3,-61.13963937,0.02610503
60eb21bd3807b3a1810ea180,71,1,2024-02-27T11:17:09.361Z,french_337.wav,0,pull,272,20,5,4,francias,f,4,0.4,13.36429747,0.46832004
60eb21bd3807b3a1810ea180,71,1,2024-02-27T11:17:09.361Z,french_337.wav,0,pull,272,20,5,4,francias,f,5,0.5,11.60122819,0.11209332
60eb21bd3807b3a1810ea180,71,1,2024-02-27T11:17:09.361Z,french_337.wav,0,pull,272,20,5,4,francias,f,6,0.6,-37.13411098,1.89414481
60eb21bd3807b3a1810ea180,71,1,2024-02-27T11:17:09.361Z,french_337.wav,0,pull,272,20,5,4,francias,f,7,0.7,16.0551706,0.78679118
60eb21bd3807b3a1810ea180,71,1,2024-02-27T11:17:09.361Z,french_337.wav,0,pull,272,20,5,4,francias,f,8,0.8,-76.84632417,0.16086144
60eb21bd3807b3a1810ea180,71,1,2024-02-27T11:17:09.361Z,french_337.wav,0,pull,272,20,5,4,francias,f,9,0.9,7.55549957,1.28761221
60eb21bd3807b3a1810ea180,71,1,2024-02-27T11:17:09.361Z,french_337.wav,0,pull,272,20,5,4,francias,f,10,1.0,-1.43284295,0.94282924
60eb21bd3807b3a1810ea180,71,1,2024-02-27T11:17:09.361Z,french_337.wav,0,pull,272,20,5,4,francias,f,11,1.1,70.59581093,0.25063138
60eb21bd3807b3a1810ea180,71,1,2024-02-27T11:17:09.361Z,french_337.wav,0,pull,272,20,5,4,francias,f,12,1.14141667,-22.88982384,0.65987502
60eb21bd3807b3a1810ea180,72,1,2024-02-27T11:17:09.361Z,french_153.wav,0,poule,753,20,5,4,francias,f,0,0.0,-42.01574029,0.84439614
60eb21bd3807b3a1810ea180,72,1,2024-02-27T11:17:09.361Z,french_153.wav,0,poule,753,20,5,4,francias,f,1,0.1,-90.00143585,0.44297776
60eb21bd3807b3a1810ea180,72,1,2024-02-27T11:17:09.361Z,french_153.wav,0,poule,753,20,5,4,francias,f,2,0.2,-43.7259183,0.69214518
60eb21bd3807b3a1810ea180,72,1,2024-02-27T11:17:09.361Z,french_153.wav,0,poule,753,20,5,4,francias,f,3,0.3,11.44022212,1.09273238
60eb21bd3807b3a1810ea180,72,1,2024-02-27T11:17:09.361Z,french_153.wav,0,poule,753,20,5,4,francias,f,4,0.4,88.748088,0.54928819
60eb21bd3807b3a1810ea180,72,1,2024-02-27T11:17:09.361Z,french_153.wav,0,poule,753,20,5,4,francias,f,5,0.5,-52.31400469,0.96507272
60eb21bd3807b3a1810ea180,72,1,2024-02-27T11:17:09.361Z,french_153.wav,0,poule,753,20,5,4,francias,f,6,0.6,87.18732736,1.56155988
60eb21bd3807b3a1810ea180,72,1,2024-02-27T11:17:09.361Z,french_153.wav,0,poule,753,20,5,4,francias,f,7,0.7,-86.03959727,1.86632658
60eb21bd3807b3a1810ea180,72,1,2024-02-27T11:17:09.361Z,french_153.wav,0,poule,753,20,5,4,francias,f,8,0.8,8.69100054,0.92278907
60eb21bd3807b3a1810ea180,72,1,2024-02-27T11:17:09.361Z,french_153.wav,0,poule,753,20,5,4,francias,f,9,0.9,62.86212057,0.59982574
60eb21bd3807b3a1810ea180,72,1,2024-02-27T11:17:09.361Z,french_153.wav,0,poule,753,20,5,4,francias,f,10,1.0,27.92700795,0.05271929
60eb21bd3807b3a1810ea180,72,1,2024-02-27T11:17:09.361Z,french_153.wav,0,poule,753,20,5,4,francias,f,11,1.1,39.59984074,0.68548108
60eb21bd3807b3a1810ea180,72,1,2024-02-27T11:17:09.361Z,french_153.wav,0,poule,753,20,5,4,francias,f,12,1.14141667,-14.92872681,1.34366794
60eb21bd3807b3a1810ea180,73,1,2024-02-27T11:17:09.361Z,french_811.wav,0,pull,221,20,5,4,francias,f,0,0.0,81.29896276,1.84653902
60eb21bd3807b3a1810ea180,73,1,2024-02-27T11:17:09.361Z,french_811.wav,0,pull,221,20,5,4,francias,f,1,0.1,10.36603333,0.13478562
60eb21bd3807b3a1810ea180,73,1,2024-02-27T11:17:09.361Z,french_811.wav,0,pull,221,20,5,4,francias,f,2,0.2,8.35324856,0.94963174
60eb21bd3807b3a1810ea180,73,1,2024-02-27T11:17:09.361Z,french_811.wav,0,pull,221,20,5,4,francias,f,3,0.3,-66.51351758,1.29333262
60eb21bd3807b3a1810ea180,73,1,2024-02-27T11:17:09.361Z,french_811.wav,0,pull,221,20,5,4,francias,f,4,0.4,-19.45806563,1.48753389
60eb21bd3807b3a1810ea180,73,1,2024-02-27T11:17:09.361Z,french_811.wav,0,pull,221,20,5,4,francias,f,5,0.5,-58.39785432,0.87507315
60eb21bd3807b3a1810ea180,73,1,2024-02-27T11:17:09.361Z,french_811.wav,0,pull,221,20,5,4,francias,f,6,0.6,46.12503886,0.81797836
60eb21bd3807b3a1810ea180,73,1,2024-02-27T11:17:09.361Z,french_811.wav,0,pull,221,20,5,4,francias,f,7,0.7,62.56502679,0.19667337
60eb21bd3807b3a1810ea180,73,1,2024-02-27T11:17:09.361Z,french_811.wav,0,pull,221,20,5,4,francias,f,8,0.8,-52.99701324,1.45215497
60eb21bd3807b3a1810ea180,73,1,2024-02-27T11:17:09.361Z,french_811.wav,0,pull,221,20,5,4,francias,f,9,0.9,-33.6735275,0.65007173
60eb21bd3807b3a1810ea180,73,1,2024-02-27T11:17:09.361Z,french_811.wav,0,pull,221,20,5,4,francias,f,10,1.0,-78.87268894,0.20219426
60eb21bd3807b3a1810ea180,73,1,2024-02-27T11:17:09.361Z,french_811.wav,0,pull,221,20,5,4,francias,f,11,1.1,47.87204517,1.36792015
60eb21bd3807b3a1810ea180,73,1,2024-02-27T11:17:09.361Z,french_811.wav,0,pull,221,20,5,4,francias,f,12,1.14141667,74.99011566,0.90297384
60eb21bd3807b3a1810ea180,74,1,2024-02-27T11:17:09.361Z,french_221.wav,0,poule,433,20,5,4,francias,f,0,0.0,87.596802,0.885939723
60eb21bd3807b3a1810ea180,74,1,2024-02-27T11:17:09.361Z,french_221.wav,0,poule,433,20,5,4,francias,f,1,0.1,94.08080992,1.95777695
60eb21bd3807b3a1810ea180,74,1,2024-02-27T11:17:09.361Z,french_221.wav,0,poule,433,20,5,4,francias,f,2,0.2,23.23948524,1.7761084
60eb21bd3807b3a1810ea180,74,1,2024-02-27T11:17:09.361Z,french_221.wav,0,poule,433,20,5,4,francias,f,3,0.3,61.25075703,0.130584264
60eb21bd3807b3a1810ea180,74,1,2024-02-27T11:17:09.361Z,french_221.wav,0,poule,433,20,5,4,francias,f,4,0.4,36.37191221,1.88090151
60eb21bd3807b3a1810ea180,74,1,2024-02-27T11:17:09.361Z,french_221.wav,0,poule,433,20,5,4,francias,f,5,0.5,-1.25906166,1.91447985
60eb21bd3807b3a1810ea180,74,1,2024-02-27T11:17:09.361Z,french_221.wav,0,poule,433,20,5,4,francias,f,6,0.6,-77.51503636,1.63435485
60eb21bd3807b3a1810ea180,74,1,2024-02-27T11:17:09.361Z,french_221.wav,0,poule,433,20,5,4,francias,f,7,0.7,51.79007106,0.969843469
60eb21bd3807b3a1810ea180,74,1,2024-02-27T11:17:09.361Z,french_221.wav,0,poule,433,20,5,4,francias,f,8,0.8,37.57137162,1.28271297
60eb21bd3807b3a1810ea180,74,1,2024-02-27T11:17:09.361Z,french_221.wav,0,poule,433,20,5,4,francias,f,9,0.9,-17.93936658,1.084226
60eb21bd3807b3a1810ea180,74,1,2024-02-27T11:17:09.361Z,french_221.wav,0,poule,433,20,5,4,francias,f,10,1.0,79.44743047,0.932336456
60eb21bd3807b3a1810ea180,74,1,2024-02-27T11:17:09.361Z,french_221.wav,0,poule,433,20,5,4,francias,f,11,1.1,65.84768021,0.249585537
60eb21bd3807b3a1810ea180,74,1,2024-02-27T11:17:09.361Z,french_221.wav,0,poule,433,20,5,4,francias,f,12,1.14141667,-95.74004892,0.000816857492
60eb21bd3807b3a1810ea180,75,1,2024-02-27T11:17:09.361Z,french_689.wav,0,poule,1556,20,5,4,francias,f,0,0.0,18.71690093,1.63903865
60eb21bd3807b3a1810ea180,75,1,2024-02-27T11:17:09.361Z,french_689.wav,0,poule,1556,20,5,4,francias,f,1,0.1,70.88150917,1.28668292
60eb21bd3807b3a1810ea180,75,1,2024-02-27T11:17:09.361Z,french_689.wav,0,poule,1556,20,5,4,francias,f,2,0.2,23.29873522,0.4448863
60eb21bd3807b3a1810ea180,75,1,2024-02-27T11:17:09.361Z,french_689.wav,0,poule,1556,20,5,4,francias,f,3,0.3,-19.83408775,1.46840806
60eb21bd3807b3a1810ea180,75,1,2024-02-27T11:17:09.361Z,french_689.wav,0,poule,1556,20,5,4,francias,f,4,0.4,-88.59539457,0.66601538
60eb21bd3807b3a1810ea180,75,1,2024-02-27T11:17:09.361Z,french_689.wav,0,poule,1556,20,5,4,francias,f,5,0.5,3.33992371,0.03688538
60eb21bd3807b3a1810ea180,75,1,2024-02-27T11:17:09.361Z,french_689.wav,0,poule,1556,20,5,4,francias,f,6,0.6,-73.90842815,0.48708825
60eb21bd3807b3a1810ea180,75,1,2024-02-27T11:17:09.361Z,french_689.wav,0,poule,1556,20,5,4,francias,f,7,0.7,27.77232776,0.83201182
60eb21bd3807b3a1810ea180,75,1,2024-02-27T11:17:09.361Z,french_689.wav,0,poule,1556,20,5,4,francias,f,8,0.8,47.07023028,0.98489988
60eb21bd3807b3a1810ea180,75,1,2024-02-27T11:17:09.361Z,french_689.wav,0,poule,1556,20,5,4,francias,f,9,0.9,58.29803031,0.70021639
60eb21bd3807b3a1810ea180,75,1,2024-02-27T11:17:09.361Z,french_689.wav,0,poule,1556,20,5,4,francias,f,10,1.0,66.78853229,1.48154334
60eb21bd3807b3a1810ea180,75,1,2024-02-27T11:17:09.361Z,french_689.wav,0,poule,1556,20,5,4,francias,f,11,1.1,-39.3403084,0.31951264
60eb21bd3807b3a1810ea180,75,1,2024-02-27T11:17:09.361Z,french_689.wav,0,poule,1556,20,5,4,francias,f,12,1.14141667,45.51603845,1.22903486
60eb21bd3807b3a1810ea180,76,1,2024-02-27T11:17:09.361Z,french_618.wav,0,pull,1486,20,5,4,francias,f,0,0.0,20.05983972,0.17568044
60eb21bd3807b3a1810ea180,76,1,2024-02-27T11:17:09.361Z,french_618.wav,0,pull,1486,20,5,4,francias,f,1,0.1,58.91310592,0.80933432
60eb21bd3807b3a1810ea180,76,1,2024-02-27T11:17:09.361Z,french_618.wav,0,pull,1486,20,5,4,francias,f,2,0.2,6.72731042,1.75957191
