subj,trial,block,date,stim,stim_order,response,rt,param_index,segment,pitch,stretch
consent,4,0,2024-05-30T21:13:32.010Z,english_479.wav,0,pill,441,0,0.0,-34.7893931,1.93393565
consent,4,0,2024-05-30T21:13:32.010Z,english_479.wav,0,pill,441,1,0.1,-71.34069905,0.26573691
consent,4,0,2024-05-30T21:13:32.010Z,english_479.wav,0,pill,441,2,0.2,58.87573247,0.73981952
consent,4,0,2024-05-30T21:13:32.010Z,english_479.wav,0,pill,441,3,0.3,-54.09913821,1.46667746
consent,4,0,2024-05-30T21:13:32.010Z,english_479.wav,0,pill,441,4,0.4,43.12020224,0.55048015
consent,4,0,2024-05-30T21:13:32.010Z,english_479.wav,0,pill,441,5,0.5,-44.41654249,0.62176048
consent,4,0,2024-05-30T21:13:32.010Z,english_479.wav,0,pill,441,6,0.6,57.88290142,0.05220831
consent,4,0,2024-05-30T21:13:32.010Z,english_479.wav,0,pill,441,7,0.7,-1.44997962,0.21971087
consent,4,0,2024-05-30T21:13:32.010Z,english_479.wav,0,pill,441,8,0.8,89.72797502,0.30059048
consent,4,0,2024-05-30T21:13:32.010Z,english_479.wav,0,pill,441,9,0.9,97.22467665,0.39403565
consent,4,0,2024-05-30T21:13:32.010Z,english_479.wav,0,pill,441,10,1.0,52.11815336,1.20859565
consent,4,0,2024-05-30T21:13:32.010Z,english_479.wav,0,pill,441,11,1.09391667,71.23188895,0.36818185
consent,5,0,2024-05-30T21:13:32.010Z,english_844.wav,0,pill,180,0,0.0,11.393599,0.33558218
consent,5,0,2024-05-30T21:13:32.010Z,english_844.wav,0,pill,180,1,0.1,-25.92763325,1.47085946
consent,5,0,2024-05-30T21:13:32.010Z,english_844.wav,0,pill,180,2,0.2,93.09450751,0.42700658
consent,5,0,2024-05-30T21:13:32.010Z,english_844.wav,0,pill,180,3,0.3,17.50673978,1.63800854
consent,5,0,2024-05-30T21:13:32.010Z,english_844.wav,0,pill,180,4,0.4,-67.065208,1.67053022
consent,5,0,2024-05-30T21:13:32.010Z,english_844.wav,0,pill,180,5,0.5,0.14838244,0.8636525
consent,5,0,2024-05-30T21:13:32.010Z,english_844.wav,0,pill,180,6,0.6,-22.94606211,0.51731901
consent,5,0,2024-05-30T21:13:32.010Z,english_844.wav,0,pill,180,7,0.7,-18.25136922,0.97200789
consent,5,0,2024-05-30T21:13:32.010Z,english_844.wav,0,pill,180,8,0.8,-18.86724281,0.10665745
consent,5,0,2024-05-30T21:13:32.010Z,english_844.wav,0,pill,180,9,0.9,47.3067892,0.48829347
consent,5,0,2024-05-30T21:13:32.010Z,english_844.wav,0,pill,180,10,1.0,58.80279443,0.96735989
consent,5,0,2024-05-30T21:13:32.010Z,english_844.wav,0,pill,180,11,1.09391667,-1.7109362,0.80931934
consent,6,0,2024-05-30T21:13:32.010Z,english_965.wav,0,pill,146,0,0.0,71.26903742,0.78069471
consent,6,0,2024-05-30T21:13:32.010Z,english_965.wav,0,pill,146,1,0.1,-85.67215002,0.96385913
consent,6,0,2024-05-30T21:13:32.010Z,english_965.wav,0,pill,146,2,0.2,62.40796955,1.23622138
consent,6,0,2024-05-30T21:13:32.010Z,english_965.wav,0,pill,146,3,0.3,-42.43885851,0.08139119
consent,6,0,2024-05-30T21:13:32.010Z,english_965.wav,0,pill,146,4,0.4,-43.47145803,1.30827212
consent,6,0,2024-05-30T21:13:32.010Z,english_965.wav,0,pill,146,5,0.5,0.87364752,0.40087686
consent,6,0,2024-05-30T21:13:32.010Z,english_965.wav,0,pill,146,6,0.6,11.44276141,0.69003786
consent,6,0,2024-05-30T21:13:32.010Z,english_965.wav,0,pill,146,7,0.7,13.05816489,0.53329387
consent,6,0,2024-05-30T21:13:32.010Z,english_965.wav,0,pill,146,8,0.8,36.18570215,0.06218309
consent,6,0,2024-05-30T21:13:32.010Z,english_965.wav,0,pill,146,9,0.9,-15.51832256,1.41722428
consent,6,0,2024-05-30T21:13:32.010Z,english_965.wav,0,pill,146,10,1.0,-23.27462527,1.1054453
consent,6,0,2024-05-30T21:13:32.010Z,english_965.wav,0,pill,146,11,1.09391667,27.24750983,1.42098641
consent,7,0,2024-05-30T21:13:32.010Z,english_991.wav,0,pill,16,0,0.0,-1.1896089,1.11058757
consent,7,0,2024-05-30T21:13:32.010Z,english_991.wav,0,pill,16,1,0.1,-96.26402249,0.1672209
consent,7,0,2024-05-30T21:13:32.010Z,english_991.wav,0,pill,16,2,0.2,35.13230964,1.95155766
consent,7,0,2024-05-30T21:13:32.010Z,english_991.wav,0,pill,16,3,0.3,16.47291022,0.04651437
consent,7,0,2024-05-30T21:13:32.010Z,english_991.wav,0,pill,16,4,0.4,-88.97016612,1.74859016
consent,7,0,2024-05-30T21:13:32.010Z,english_991.wav,0,pill,16,5,0.5,-18.26917978,1.4122656
consent,7,0,2024-05-30T21:13:32.010Z,english_991.wav,0,pill,16,6,0.6,-86.44611587,0.52281086
consent,7,0,2024-05-30T21:13:32.010Z,english_991.wav,0,pill,16,7,0.7,-23.18394533,1.29572944
consent,7,0,2024-05-30T21:13:32.010Z,english_991.wav,0,pill,16,8,0.8,-34.88810698,1.11115335
consent,7,0,2024-05-30T21:13:32.010Z,english_991.wav,0,pill,16,9,0.9,58.2484142,1.29146841
consent,7,0,2024-05-30T21:13:32.010Z,english_991.wav,0,pill,16,10,1.0,13.64122516,1.37847477
consent,7,0,2024-05-30T21:13:32.010Z,english_991.wav,0,pill,16,11,1.09391667,-13.61979163,0.12249008
consent,8,0,2024-05-30T21:13:32.010Z,english_943.wav,0,pill,312,0,0.0,79.5890822,1.20824936
consent,8,0,2024-05-30T21:13:32.010Z,english_943.wav,0,pill,312,1,0.1,78.55264714,0.88116928
consent,8,0,2024-05-30T21:13:32.010Z,english_943.wav,0,pill,312,2,0.2,44.19658383,1.0423498
consent,8,0,2024-05-30T21:13:32.010Z,english_943.wav,0,pill,312,3,0.3,-16.14605168,1.30491636
consent,8,0,2024-05-30T21:13:32.010Z,english_943.wav,0,pill,312,4,0.4,46.84349784,1.23781924
consent,8,0,2024-05-30T21:13:32.010Z,english_943.wav,0,pill,312,5,0.5,67.29364224,1.19542323
consent,8,0,2024-05-30T21:13:32.010Z,english_943.wav,0,pill,312,6,0.6,62.75940247,1.00041218
consent,8,0,2024-05-30T21:13:32.010Z,english_943.wav,0,pill,312,7,0.7,-42.13911475,1.18889719
consent,8,0,2024-05-30T21:13:32.010Z,english_943.wav,0,pill,312,8,0.8,-19.02728939,0.17654831
consent,8,0,2024-05-30T21:13:32.010Z,english_943.wav,0,pill,312,9,0.9,-16.03900615,0.65298118
consent,8,0,2024-05-30T21:13:32.010Z,english_943.wav,0,pill,312,10,1.0,15.22888591,0.96725626
consent,8,0,2024-05-30T21:13:32.010Z,english_943.wav,0,pill,312,11,1.09391667,60.70409514,1.67455333
consent,9,0,2024-05-30T21:13:32.010Z,english_37.wav,0,pill,64,0,0.0,68.40782596,0.52957209
consent,9,0,2024-05-30T21:13:32.010Z,english_37.wav,0,pill,64,1,0.1,41.58379148,1.67320718
consent,9,0,2024-05-30T21:13:32.010Z,english_37.wav,0,pill,64,2,0.2,63.04378759,1.31144487
consent,9,0,2024-05-30T21:13:32.010Z,english_37.wav,0,pill,64,3,0.3,12.39470235,1.11254506
consent,9,0,2024-05-30T21:13:32.010Z,english_37.wav,0,pill,64,4,0.4,-38.69600303,0.57972705
consent,9,0,2024-05-30T21:13:32.010Z,english_37.wav,0,pill,64,5,0.5,-51.98957982,0.30651039
consent,9,0,2024-05-30T21:13:32.010Z,english_37.wav,0,pill,64,6,0.6,90.7945682,0.45858619
consent,9,0,2024-05-30T21:13:32.010Z,english_37.wav,0,pill,64,7,0.7,40.67115675,1.55641423
consent,9,0,2024-05-30T21:13:32.010Z,english_37.wav,0,pill,64,8,0.8,34.01498334,1.01642962
consent,9,0,2024-05-30T21:13:32.010Z,english_37.wav,0,pill,64,9,0.9,-88.26662934,0.95850402
consent,9,0,2024-05-30T21:13:32.010Z,english_37.wav,0,pill,64,10,1.0,-41.35685221,0.70833558
consent,9,0,2024-05-30T21:13:32.010Z,english_37.wav,0,pill,64,11,1.09391667,-27.43470179,0.55678167
consent,10,0,2024-05-30T21:13:32.010Z,english_921.wav,0,pill,186,0,0.0,31.46476347,1.40929115
consent,10,0,2024-05-30T21:13:32.010Z,english_921.wav,0,pill,186,1,0.1,-97.58408055,0.95578469
consent,10,0,2024-05-30T21:13:32.010Z,english_921.wav,0,pill,186,2,0.2,54.67506657,1.08840418
consent,10,0,2024-05-30T21:13:32.010Z,english_921.wav,0,pill,186,3,0.3,22.21056557,0.27152021
consent,10,0,2024-05-30T21:13:32.010Z,english_921.wav,0,pill,186,4,0.4,0.8393727,1.01175766
consent,10,0,2024-05-30T21:13:32.010Z,english_921.wav,0,pill,186,5,0.5,-71.57742702,0.91544212
consent,10,0,2024-05-30T21:13:32.010Z,english_921.wav,0,pill,186,6,0.6,-21.98162251,1.03161778
consent,10,0,2024-05-30T21:13:32.010Z,english_921.wav,0,pill,186,7,0.7,-45.34354294,1.69417828
consent,10,0,2024-05-30T21:13:32.010Z,english_921.wav,0,pill,186,8,0.8,-54.46580015,1.14800845
consent,10,0,2024-05-30T21:13:32.010Z,english_921.wav,0,pill,186,9,0.9,-33.00243687,1.17008377
consent,10,0,2024-05-30T21:13:32.010Z,english_921.wav,0,pill,186,10,1.0,45.39245913,0.19449602
consent,10,0,2024-05-30T21:13:32.010Z,english_921.wav,0,pill,186,11,1.09391667,-24.69054897,1.58975603
consent,11,0,2024-05-30T21:13:32.010Z,english_578.wav,0,pill,350,0,0.0,-75.00897619,0.74810011
consent,11,0,2024-05-30T21:13:32.010Z,english_578.wav,0,pill,350,1,0.1,-99.92599168,1.6653295
consent,11,0,2024-05-30T21:13:32.010Z,english_578.wav,0,pill,350,2,0.2,-41.97852884,0.86958953
consent,11,0,2024-05-30T21:13:32.010Z,english_578.wav,0,pill,350,3,0.3,-44.5286304,1.82114948
consent,11,0,2024-05-30T21:13:32.010Z,english_578.wav,0,pill,350,4,0.4,33.7471246,1.20682151
consent,11,0,2024-05-30T21:13:32.010Z,english_578.wav,0,pill,350,5,0.5,-20.55369632,0.95346463
consent,11,0,2024-05-30T21:13:32.010Z,english_578.wav,0,pill,350,6,0.6,80.47589593,1.35013789
consent,11,0,2024-05-30T21:13:32.010Z,english_578.wav,0,pill,350,7,0.7,-14.97727246,1.4182331
consent,11,0,2024-05-30T21:13:32.010Z,english_578.wav,0,pill,350,8,0.8,-21.44814327,1.48872207
consent,11,0,2024-05-30T21:13:32.010Z,english_578.wav,0,pill,350,9,0.9,-62.07774638,0.52217737
consent,11,0,2024-05-30T21:13:32.010Z,english_578.wav,0,pill,350,10,1.0,-99.81693505,1.9830309
consent,11,0,2024-05-30T21:13:32.010Z,english_578.wav,0,pill,350,11,1.09391667,-93.56727968,1.11565266
