subj,trial,block,date,stim,stim_order,response,rt,param_index,segment,pitch,stretch
RIT,3,0,2024-06-27T08:24:47.164Z,english_686.wav,0,pill,1185,11,1.09391667,27.45785802,0.82158227
RIT,4,0,2024-06-27T08:24:47.164Z,english_297.wav,0,pill,1107,0,0.0,11.20692079,0.86492625
RIT,4,0,2024-06-27T08:24:47.164Z,english_297.wav,0,pill,1107,1,0.1,55.75431015,0.88416452
RIT,4,0,2024-06-27T08:24:47.164Z,english_297.wav,0,pill,1107,2,0.2,-86.64282083,0.82005931
RIT,4,0,2024-06-27T08:24:47.164Z,english_297.wav,0,pill,1107,3,0.3,3.92544498,1.68274586
RIT,4,0,2024-06-27T08:24:47.164Z,english_297.wav,0,pill,1107,4,0.4,74.84193622,0.6310151
RIT,4,0,2024-06-27T08:24:47.164Z,english_297.wav,0,pill,1107,5,0.5,98.87033291,1.10285094
RIT,4,0,2024-06-27T08:24:47.164Z,english_297.wav,0,pill,1107,6,0.6,-27.05853929,1.62243403
RIT,4,0,2024-06-27T08:24:47.164Z,english_297.wav,0,pill,1107,7,0.7,28.57762927,0.88003843
RIT,4,0,2024-06-27T08:24:47.164Z,english_297.wav,0,pill,1107,8,0.8,43.21204816,0.80969405
RIT,4,0,2024-06-27T08:24:47.164Z,english_297.wav,0,pill,1107,9,0.9,-15.31404034,1.74854736
RIT,4,0,2024-06-27T08:24:47.164Z,english_297.wav,0,pill,1107,10,1.0,27.27632772,0.34135996
RIT,4,0,2024-06-27T08:24:47.164Z,english_297.wav,0,pill,1107,11,1.09391667,22.16706661,0.77981114
RIT,5,0,2024-06-27T08:24:47.164Z,english_981.wav,0,peel,1054,0,0.0,24.3055989,1.29303253
RIT,5,0,2024-06-27T08:24:47.164Z,english_981.wav,0,peel,1054,1,0.1,28.97891723,1.06779992
RIT,5,0,2024-06-27T08:24:47.164Z,english_981.wav,0,peel,1054,2,0.2,51.4418758,1.11588817
RIT,5,0,2024-06-27T08:24:47.164Z,english_981.wav,0,peel,1054,3,0.3,-41.6425055,1.45059858
RIT,5,0,2024-06-27T08:24:47.164Z,english_981.wav,0,peel,1054,4,0.4,-6.63622722,0.93926956
RIT,5,0,2024-06-27T08:24:47.164Z,english_981.wav,0,peel,1054,5,0.5,90.98935315,0.09427917
RIT,5,0,2024-06-27T08:24:47.164Z,english_981.wav,0,peel,1054,6,0.6,-91.30627378,0.99584654
RIT,5,0,2024-06-27T08:24:47.164Z,english_981.wav,0,peel,1054,7,0.7,-70.54702949,1.20164622
RIT,5,0,2024-06-27T08:24:47.164Z,english_981.wav,0,peel,1054,8,0.8,37.31249144,1.37323006
RIT,5,0,2024-06-27T08:24:47.164Z,english_981.wav,0,peel,1054,9,0.9,44.20519134,0.98395355
RIT,5,0,2024-06-27T08:24:47.164Z,english_981.wav,0,peel,1054,10,1.0,-85.22636705,0.17020531
RIT,5,0,2024-06-27T08:24:47.164Z,english_981.wav,0,peel,1054,11,1.09391667,33.48956199,0.83321676
RIT,6,0,2024-06-27T08:24:47.164Z,english_266.wav,0,pill,1574,0,0.0,85.08589672,0.35806768
RIT,6,0,2024-06-27T08:24:47.164Z,english_266.wav,0,pill,1574,1,0.1,-31.38715876,1.30312729
RIT,6,0,2024-06-27T08:24:47.164Z,english_266.wav,0,pill,1574,2,0.2,12.76761621,0.13135106
RIT,6,0,2024-06-27T08:24:47.164Z,english_266.wav,0,pill,1574,3,0.3,-84.09112809,1.10001243
RIT,6,0,2024-06-27T08:24:47.164Z,english_266.wav,0,pill,1574,4,0.4,-35.65738205,0.09400181
RIT,6,0,2024-06-27T08:24:47.164Z,english_266.wav,0,pill,1574,5,0.5,-1.3575127,1.62804367
RIT,6,0,2024-06-27T08:24:47.164Z,english_266.wav,0,pill,1574,6,0.6,28.50579554,0.86420495
RIT,6,0,2024-06-27T08:24:47.164Z,english_266.wav,0,pill,1574,7,0.7,-64.0196403,0.86051542
RIT,6,0,2024-06-27T08:24:47.164Z,english_266.wav,0,pill,1574,8,0.8,-12.66471897,1.59602975
RIT,6,0,2024-06-27T08:24:47.164Z,english_266.wav,0,pill,1574,9,0.9,33.09789324,1.84870637
RIT,6,0,2024-06-27T08:24:47.164Z,english_266.wav,0,pill,1574,10,1.0,96.55876506,1.74532524
RIT,6,0,2024-06-27T08:24:47.164Z,english_266.wav,0,pill,1574,11,1.09391667,86.66414538,1.19425471
RIT,7,0,2024-06-27T08:24:47.164Z,english_201.wav,0,pill,743,0,0.0,38.80737773,0.9006916
RIT,7,0,2024-06-27T08:24:47.164Z,english_201.wav,0,pill,743,1,0.1,-19.59989916,0.40577957
RIT,7,0,2024-06-27T08:24:47.164Z,english_201.wav,0,pill,743,2,0.2,66.60738163,0.32844259
RIT,7,0,2024-06-27T08:24:47.164Z,english_201.wav,0,pill,743,3,0.3,-56.04483053,1.02628552
RIT,7,0,2024-06-27T08:24:47.164Z,english_201.wav,0,pill,743,4,0.4,70.74519799,1.24548515
RIT,7,0,2024-06-27T08:24:47.164Z,english_201.wav,0,pill,743,5,0.5,-47.08782515,0.07505998
RIT,7,0,2024-06-27T08:24:47.164Z,english_201.wav,0,pill,743,6,0.6,-82.17312899,0.1226459
RIT,7,0,2024-06-27T08:24:47.164Z,english_201.wav,0,pill,743,7,0.7,4.63557835,1.79532837
